metric,coverage_t,sample_size_source_t,system,coverage,log10_ratio,setting
MDP_MF-DF-PCI,2,1,PKJab,0.28230769230769226,-1.153,"(2,1)"
MDP_MF-DF-PCI,2,1,Polly,0.4085848535102266,-6.962,"(2,1)"
MDP_MF-DF-PCI,2,1,SQLite,0.4900038918077447,-4.8445,"(2,1)"
MDP_MF-DF-PCI,2,1,TriMesh,0.5091539140670982,-14.79,"(2,1)"
MDP_MF-DF-PCI,2,1,VP9,0.4182566585956416,-7.0078,"(2,1)"
MDP_MF-DF-PCI,2,1,WGet,0.38476851851851845,-0.8062,"(2,1)"
MDP_MF-DF-PCI,2,1,clasp,0.5551793248945147,-6.6934,"(2,1)"
MDP_MF-DF-PCI,2,1,lrzip,0.5104796163069544,-2.7831,"(2,1)"
MDP_MF-DF-PCI,2,1,x264,0.34129629629629626,-1.454,"(2,1)"
MDP_MF-DF-PCI,2,1,z3,0.4337799564270153,-0.9031,"(2,1)"
MDP_MF-DF-PCI,2,2,7z,0.81453270591684,-8.1077,"(2,2)"
MDP_MF-DF-PCI,2,2,AJStats,0.6219722222222223,-0.9031,"(2,2)"
MDP_MF-DF-PCI,2,2,BerkeleyDBC,0.6274568965517241,-1.7093,"(2,2)"
MDP_MF-DF-PCI,2,2,Curl,0.5700768049155145,-0.727,"(2,2)"
MDP_MF-DF-PCI,2,2,Dune,0.5714343598055105,-5.9694,"(2,2)"
MDP_MF-DF-PCI,2,2,HSMGP,0.5916978309648466,-6.0944,"(2,2)"
MDP_MF-DF-PCI,2,2,HSQLDB,0.5472984206151288,-2.181,"(2,2)"
MDP_MF-DF-PCI,2,2,Hipacc,0.8455880830930731,-11.8247,"(2,2)"
MDP_MF-DF-PCI,2,2,HyTeG,0.31816666666666665,-0.6021,"(2,2)"
MDP_MF-DF-PCI,2,2,JavaGC,0.6021174438687391,-6.1524,"(2,2)"
MDP_MF-DF-PCI,2,2,LLVM,0.7328148148148148,0.0,"(2,2)"
MDP_MF-DF-PCI,2,2,PKJab,0.4864743589743589,-1.153,"(2,2)"
MDP_MF-DF-PCI,2,2,Polly,0.5969670167680118,-6.962,"(2,2)"
MDP_MF-DF-PCI,2,2,SQLite,0.6837439190503989,-4.8445,"(2,2)"
MDP_MF-DF-PCI,2,2,TriMesh,0.6919928389248577,-14.79,"(2,2)"
MDP_MF-DF-PCI,2,2,VP9,0.6032542372881355,-7.0078,"(2,2)"
MDP_MF-DF-PCI,2,2,WGet,0.5853055555555554,-0.8062,"(2,2)"
MDP_MF-DF-PCI,2,2,clasp,0.6330084388185654,-6.6934,"(2,2)"
MDP_MF-DF-PCI,2,2,lrzip,0.7164208633093525,-2.7831,"(2,2)"
MDP_MF-DF-PCI,2,2,x264,0.511437908496732,-1.454,"(2,2)"
MDP_MF-DF-PCI,2,2,z3,0.6180392156862745,-0.9031,"(2,2)"
MDP_MF-DF-PCI,2,3,7z,0.8617609268932126,-8.1077,"(2,3)"
MDP_MF-DF-PCI,2,3,AJStats,0.7295972222222222,-0.9031,"(2,3)"
MDP_MF-DF-PCI,2,3,BerkeleyDBC,0.7199137931034483,-1.7093,"(2,3)"
MDP_MF-DF-PCI,2,3,Curl,0.6488786482334868,-0.727,"(2,3)"
MDP_MF-DF-PCI,2,3,Dune,0.6735224203133441,-5.9694,"(2,3)"
MDP_MF-DF-PCI,2,3,HSMGP,0.7099975068561456,-6.0944,"(2,3)"
MDP_MF-DF-PCI,2,3,HSQLDB,0.6226849542809642,-2.181,"(2,3)"
MDP_MF-DF-PCI,2,3,Hipacc,0.8837779995564427,-11.8247,"(2,3)"
MDP_MF-DF-PCI,2,3,HyTeG,0.32466666666666666,-0.6021,"(2,3)"
MDP_MF-DF-PCI,2,3,JavaGC,0.6768618307426597,-6.1524,"(2,3)"
MDP_MF-DF-PCI,2,3,LLVM,0.8268148148148148,0.0,"(2,3)"
MDP_MF-DF-PCI,2,3,PKJab,0.5625961538461538,-1.153,"(2,3)"
MDP_MF-DF-PCI,2,3,Polly,0.6951520176893311,-6.962,"(2,3)"
MDP_MF-DF-PCI,2,3,VP9,0.6828958837772396,-7.0078,"(2,3)"
MDP_MF-DF-PCI,2,3,WGet,0.6952407407407406,-0.8062,"(2,3)"
MDP_MF-DF-PCI,2,3,clasp,0.6830358649789029,-6.6934,"(2,3)"
MDP_MF-DF-PCI,2,3,lrzip,0.7624220623501198,-2.7831,"(2,3)"
MDP_MF-DF-PCI,2,3,x264,0.5539324618736383,-1.454,"(2,3)"
MDP_MF-DF-PCI,2,3,z3,0.6812854030501089,-0.9031,"(2,3)"
MDP_MF-DF-PCI,3,1,7z,0.4320979767678657,-8.1077,"(3,1)"
MDP_MF-DF-PCI,3,1,AJStats,0.19063095238095237,-0.9031,"(3,1)"
MDP_MF-DF-PCI,3,1,BerkeleyDBC,0.2816559934318555,-1.7093,"(3,1)"
MDP_MF-DF-PCI,3,1,Curl,0.19471981057616417,-0.727,"(3,1)"
MDP_MF-DF-PCI,3,1,Dune,0.26608494093016294,-5.9694,"(3,1)"
MDP_MF-DF-PCI,3,1,HSMGP,0.27205273813638825,-6.0944,"(3,1)"
MDP_MF-DF-PCI,3,1,HSQLDB,0.20903813737884527,-2.181,"(3,1)"
MDP_MF-DF-PCI,3,1,Hipacc,0.39505340822898694,-11.8247,"(3,1)"
MDP_MF-DF-PCI,3,1,HyTeG,0.0839166666666666,-0.6021,"(3,1)"
MDP_MF-DF-PCI,3,1,JavaGC,0.2807995150587034,-6.1524,"(3,1)"
MDP_MF-DF-PCI,3,1,LLVM,0.2020694444444444,0.0,"(3,1)"
MDP_MF-DF-PCI,3,1,PKJab,0.12764705882352936,-1.153,"(3,1)"
MDP_MF-DF-PCI,3,1,Polly,0.24235836985542286,-6.962,"(3,1)"
MDP_MF-DF-PCI,3,1,SQLite,0.30054661549872613,-4.8445,"(3,1)"
MDP_MF-DF-PCI,3,1,TriMesh,0.348924165786092,-14.79,"(3,1)"
MDP_MF-DF-PCI,3,1,VP9,0.24969725932279535,-7.0078,"(3,1)"
MDP_MF-DF-PCI,3,1,WGet,0.20548379465341843,-0.8062,"(3,1)"
MDP_MF-DF-PCI,3,1,clasp,0.39534476207178765,-6.6934,"(3,1)"
MDP_MF-DF-PCI,3,1,lrzip,0.3571212731668009,-2.7831,"(3,1)"
MDP_MF-DF-PCI,3,1,x264,0.1784507259808464,-1.454,"(3,1)"
MDP_MF-DF-PCI,3,1,z3,0.24495070856438686,-0.9031,"(3,1)"
MDP_MF-DF-PCI,3,2,7z,0.6944506784364435,-8.1077,"(3,2)"
MDP_MF-DF-PCI,3,2,AJStats,0.4247559523809523,-0.9031,"(3,2)"
MDP_MF-DF-PCI,3,2,BerkeleyDBC,0.4589778325123153,-1.7093,"(3,2)"
MDP_MF-DF-PCI,3,2,Curl,0.3587240199947382,-0.727,"(3,2)"
MDP_MF-DF-PCI,3,2,Dune,0.41593745326753395,-5.9694,"(3,2)"
MDP_MF-DF-PCI,3,2,HSMGP,0.4357251493753394,-6.0944,"(3,2)"
MDP_MF-DF-PCI,3,2,HSQLDB,0.35645596291613985,-2.181,"(3,2)"
MDP_MF-DF-PCI,3,2,Hipacc,0.7379565279599677,-11.8247,"(3,2)"
MDP_MF-DF-PCI,3,2,HyTeG,0.14341666666666658,-0.6021,"(3,2)"
MDP_MF-DF-PCI,3,2,JavaGC,0.4320672901626194,-6.1524,"(3,2)"
MDP_MF-DF-PCI,3,2,LLVM,0.5104374999999999,0.0,"(3,2)"
MDP_MF-DF-PCI,3,2,PKJab,0.26710550887021467,-1.153,"(3,2)"
MDP_MF-DF-PCI,3,2,Polly,0.4237422799858949,-6.962,"(3,2)"
MDP_MF-DF-PCI,3,2,SQLite,0.5327239403614005,-4.8445,"(3,2)"
MDP_MF-DF-PCI,3,2,TriMesh,0.5502530136345093,-14.79,"(3,2)"
MDP_MF-DF-PCI,3,2,VP9,0.43247126577625283,-7.0078,"(3,2)"
MDP_MF-DF-PCI,3,2,WGet,0.37581499881712793,-0.8062,"(3,2)"
MDP_MF-DF-PCI,3,2,clasp,0.47704168128142166,-6.6934,"(3,2)"
MDP_MF-DF-PCI,3,2,lrzip,0.5757990867579909,-2.7831,"(3,2)"
MDP_MF-DF-PCI,3,2,x264,0.32978529502625886,-1.454,"(3,2)"
MDP_MF-DF-PCI,3,2,z3,0.4180637707948244,-0.9031,"(3,2)"
MDP_MF-DF-PCI,3,3,7z,0.7850164189767647,-8.1077,"(3,3)"
MDP_MF-DF-PCI,3,3,AJStats,0.5424791666666667,-0.9031,"(3,3)"
MDP_MF-DF-PCI,3,3,BerkeleyDBC,0.570940065681445,-1.7093,"(3,3)"
MDP_MF-DF-PCI,3,3,Curl,0.4759458037358589,-0.727,"(3,3)"
MDP_MF-DF-PCI,3,3,Dune,0.5374786899955136,-5.9694,"(3,3)"
MDP_MF-DF-PCI,3,3,HSMGP,0.5725230029792767,-6.0944,"(3,3)"
MDP_MF-DF-PCI,3,3,HSQLDB,0.44941002949852504,-2.181,"(3,3)"
MDP_MF-DF-PCI,3,3,Hipacc,0.820959181025572,-11.8247,"(3,3)"
MDP_MF-DF-PCI,3,3,HyTeG,0.1496666666666666,-0.6021,"(3,3)"
MDP_MF-DF-PCI,3,3,JavaGC,0.5200576095675635,-6.1524,"(3,3)"
MDP_MF-DF-PCI,3,3,LLVM,0.6501875,0.0,"(3,3)"
MDP_MF-DF-PCI,3,3,PKJab,0.35464052287581693,-1.153,"(3,3)"
MDP_MF-DF-PCI,3,3,Polly,0.5479201047806155,-6.962,"(3,3)"
MDP_MF-DF-PCI,3,3,VP9,0.5359892170077196,-7.0078,"(3,3)"
MDP_MF-DF-PCI,3,3,WGet,0.5270581973030517,-0.8062,"(3,3)"
MDP_MF-DF-PCI,3,3,clasp,0.5381766631591254,-6.6934,"(3,3)"
MDP_MF-DF-PCI,3,3,lrzip,0.6388470319634703,-2.7831,"(3,3)"
MDP_MF-DF-PCI,3,3,x264,0.3851467408093914,-1.454,"(3,3)"
MDP_MF-DF-PCI,3,3,z3,0.5281561922365988,-0.9031,"(3,3)"
MD_MF-DF,1,1,7z,0.7873665858740485,-8.1077,"(1,1)"
MD_MF-DF,1,1,AJStats,0.626875,-0.9031,"(1,1)"
MD_MF-DF,1,1,BerkeleyDBC,0.7148958333333333,-1.7093,"(1,1)"
MD_MF-DF,1,1,Curl,0.6545454545454544,-0.727,"(1,1)"
MD_MF-DF,1,1,Dune,0.6578205128205128,-5.9694,"(1,1)"
MD_MF-DF,1,1,HSMGP,0.6646296296296296,-6.0944,"(1,1)"
MD_MF-DF,1,1,HSQLDB,0.6607777777777777,-2.181,"(1,1)"
MD_MF-DF,1,1,Hipacc,0.7350666666666666,-11.8247,"(1,1)"
MD_MF-DF,1,1,HyTeG,0.5006666666666666,-0.6021,"(1,1)"
MD_MF-DF,1,1,JavaGC,0.69734375,-6.1524,"(1,1)"
MD_MF-DF,1,1,LLVM,0.6558333333333334,0.0,"(1,1)"
MD_MF-DF,1,1,PKJab,0.5764583333333333,-1.153,"(1,1)"
MD_MF-DF,1,1,Polly,0.6597849462365591,-6.962,"(1,1)"
MD_MF-DF,1,1,SQLite,0.7312777777777778,-4.8445,"(1,1)"
MD_MF-DF,1,1,TriMesh,0.7209562841530054,-14.79,"(1,1)"
MD_MF-DF,1,1,VP9,0.6693939393939394,-7.0078,"(1,1)"
MD_MF-DF,1,1,WGet,0.6679761904761905,-0.8062,"(1,1)"
MD_MF-DF,1,1,clasp,0.76015625,-6.6934,"(1,1)"
MD_MF-DF,1,1,lrzip,0.729074074074074,-2.7831,"(1,1)"
MD_MF-DF,1,1,x264,0.6148717948717949,-1.454,"(1,1)"
MD_MF-DF,1,1,z3,0.7046153846153845,-0.9031,"(1,1)"
MD_MF-DF,1,2,7z,0.9261172768635456,-8.1077,"(1,2)"
MD_MF-DF,1,2,AJStats,0.8305208333333334,-0.9031,"(1,2)"
MD_MF-DF,1,2,BerkeleyDBC,0.8103125,-1.7093,"(1,2)"
MD_MF-DF,1,2,Curl,0.8095454545454546,-0.727,"(1,2)"
MD_MF-DF,1,2,Dune,0.7667307692307692,-5.9694,"(1,2)"
MD_MF-DF,1,2,HSMGP,0.7802469135802469,-6.0944,"(1,2)"
MD_MF-DF,1,2,HSQLDB,0.7728888888888888,-2.181,"(1,2)"
MD_MF-DF,1,2,Hipacc,0.9494666666666666,-11.8247,"(1,2)"
MD_MF-DF,1,2,HyTeG,0.5993333333333332,-0.6021,"(1,2)"
MD_MF-DF,1,2,JavaGC,0.80109375,-6.1524,"(1,2)"
MD_MF-DF,1,2,LLVM,0.9241666666666667,0.0,"(1,2)"
MD_MF-DF,1,2,PKJab,0.7645833333333333,-1.153,"(1,2)"
MD_MF-DF,1,2,Polly,0.7981182795698923,-6.962,"(1,2)"
MD_MF-DF,1,2,SQLite,0.8363888888888888,-4.8445,"(1,2)"
MD_MF-DF,1,2,TriMesh,0.8473497267759562,-14.79,"(1,2)"
MD_MF-DF,1,2,VP9,0.7980808080808081,-7.0078,"(1,2)"
MD_MF-DF,1,2,WGet,0.811547619047619,-0.8062,"(1,2)"
MD_MF-DF,1,2,clasp,0.8166145833333334,-6.6934,"(1,2)"
MD_MF-DF,1,2,lrzip,0.8714814814814813,-2.7831,"(1,2)"
MD_MF-DF,1,2,x264,0.7370512820512819,-1.454,"(1,2)"
MD_MF-DF,1,2,z3,0.8216666666666667,-0.9031,"(1,2)"
MD_MF-DF,1,3,7z,0.9347705914870095,-8.1077,"(1,3)"
MD_MF-DF,1,3,AJStats,0.9046875,-0.9031,"(1,3)"
MD_MF-DF,1,3,BerkeleyDBC,0.8688541666666667,-1.7093,"(1,3)"
MD_MF-DF,1,3,Curl,0.8181818181818182,-0.727,"(1,3)"
MD_MF-DF,1,3,Dune,0.826923076923077,-5.9694,"(1,3)"
MD_MF-DF,1,3,HSMGP,0.8572222222222221,-6.0944,"(1,3)"
MD_MF-DF,1,3,HSQLDB,0.810111111111111,-2.181,"(1,3)"
MD_MF-DF,1,3,Hipacc,0.95,-11.8247,"(1,3)"
MD_MF-DF,1,3,HyTeG,0.5999999999999999,-0.6021,"(1,3)"
MD_MF-DF,1,3,JavaGC,0.84640625,-6.1524,"(1,3)"
MD_MF-DF,1,3,LLVM,0.9493333333333334,0.0,"(1,3)"
MD_MF-DF,1,3,PKJab,0.7885416666666667,-1.153,"(1,3)"
MD_MF-DF,1,3,Polly,0.848548387096774,-6.962,"(1,3)"
MD_MF-DF,1,3,VP9,0.8408080808080808,-7.0078,"(1,3)"
MD_MF-DF,1,3,WGet,0.8491666666666666,-0.8062,"(1,3)"
MD_MF-DF,1,3,clasp,0.8459895833333333,-6.6934,"(1,3)"
MD_MF-DF,1,3,lrzip,0.8888888888888887,-2.7831,"(1,3)"
MD_MF-DF,1,3,x264,0.7565384615384615,-1.454,"(1,3)"
MD_MF-DF,1,3,z3,0.8274358974358974,-0.9031,"(1,3)"
MD_MF-DF,2,1,7z,0.5893926660354676,-8.1077,"(2,1)"
MD_MF-DF,2,1,AJStats,0.35395833333333326,-0.9031,"(2,1)"
MD_MF-DF,2,1,BerkeleyDBC,0.46375718390804593,-1.7093,"(2,1)"
MD_MF-DF,2,1,Curl,0.3708294930875576,-0.727,"(2,1)"
MD_MF-DF,2,1,Dune,0.42049432739059966,-5.9694,"(2,1)"
MD_MF-DF,2,1,HSMGP,0.4282547993019197,-6.0944,"(2,1)"
MD_MF-DF,2,1,HSQLDB,0.3820114942528735,-2.181,"(2,1)"
MD_MF-DF,2,1,Hipacc,0.5366973188566363,-11.8247,"(2,1)"
MD_MF-DF,2,1,HyTeG,0.22166666666666668,-0.6021,"(2,1)"
MD_MF-DF,2,1,JavaGC,0.4528981001727115,-6.1524,"(2,1)"
MD_MF-DF,2,1,LLVM,0.374037037037037,0.0,"(2,1)"
MD_MF-DF,2,1,PKJab,0.28691588785046723,-1.153,"(2,1)"
MD_MF-DF,2,1,Polly,0.4085201546107123,-6.962,"(2,1)"
MD_MF-DF,2,1,SQLite,0.48951854008930296,-4.8445,"(2,1)"
MD_MF-DF,2,1,TriMesh,0.5091539140670982,-14.79,"(2,1)"
MD_MF-DF,2,1,VP9,0.4182566585956416,-7.0078,"(2,1)"
MD_MF-DF,2,1,WGet,0.38476851851851845,-0.8062,"(2,1)"
MD_MF-DF,2,1,clasp,0.5496873706004141,-6.6934,"(2,1)"
MD_MF-DF,2,1,lrzip,0.506761734997029,-2.7831,"(2,1)"
MD_MF-DF,2,1,x264,0.34129629629629626,-1.454,"(2,1)"
MD_MF-DF,2,1,z3,0.4337799564270153,-0.9031,"(2,1)"
MD_MF-DF,2,2,7z,0.81453270591684,-8.1077,"(2,2)"
MD_MF-DF,2,2,AJStats,0.6219722222222223,-0.9031,"(2,2)"
MD_MF-DF,2,2,BerkeleyDBC,0.6274568965517241,-1.7093,"(2,2)"
MD_MF-DF,2,2,Curl,0.5700768049155145,-0.727,"(2,2)"
MD_MF-DF,2,2,Dune,0.5714343598055105,-5.9694,"(2,2)"
MD_MF-DF,2,2,HSMGP,0.5916978309648466,-6.0944,"(2,2)"
MD_MF-DF,2,2,HSQLDB,0.5444745484400657,-2.181,"(2,2)"
MD_MF-DF,2,2,Hipacc,0.8449863357707363,-11.8247,"(2,2)"
MD_MF-DF,2,2,HyTeG,0.31816666666666665,-0.6021,"(2,2)"
MD_MF-DF,2,2,JavaGC,0.6021174438687391,-6.1524,"(2,2)"
MD_MF-DF,2,2,LLVM,0.7328148148148148,0.0,"(2,2)"
MD_MF-DF,2,2,PKJab,0.49031152647975074,-1.153,"(2,2)"
MD_MF-DF,2,2,Polly,0.5968212773789803,-6.962,"(2,2)"
MD_MF-DF,2,2,SQLite,0.683119782566492,-4.8445,"(2,2)"
MD_MF-DF,2,2,TriMesh,0.6919928389248577,-14.79,"(2,2)"
MD_MF-DF,2,2,VP9,0.6032542372881355,-7.0078,"(2,2)"
MD_MF-DF,2,2,WGet,0.5853055555555554,-0.8062,"(2,2)"
MD_MF-DF,2,2,clasp,0.6268530020703933,-6.6934,"(2,2)"
MD_MF-DF,2,2,lrzip,0.7117171717171716,-2.7831,"(2,2)"
MD_MF-DF,2,2,x264,0.511437908496732,-1.454,"(2,2)"
MD_MF-DF,2,2,z3,0.6180392156862745,-0.9031,"(2,2)"
MD_MF-DF,2,3,7z,0.8617609268932126,-8.1077,"(2,3)"
MD_MF-DF,2,3,AJStats,0.7295972222222222,-0.9031,"(2,3)"
MD_MF-DF,2,3,BerkeleyDBC,0.7199137931034483,-1.7093,"(2,3)"
MD_MF-DF,2,3,Curl,0.6488786482334868,-0.727,"(2,3)"
MD_MF-DF,2,3,Dune,0.6735224203133441,-5.9694,"(2,3)"
MD_MF-DF,2,3,HSMGP,0.7099975068561456,-6.0944,"(2,3)"
MD_MF-DF,2,3,HSQLDB,0.6194909688013136,-2.181,"(2,3)"
MD_MF-DF,2,3,Hipacc,0.8831424034271363,-11.8247,"(2,3)"
MD_MF-DF,2,3,HyTeG,0.32466666666666666,-0.6021,"(2,3)"
MD_MF-DF,2,3,JavaGC,0.6768618307426597,-6.1524,"(2,3)"
MD_MF-DF,2,3,LLVM,0.8268148148148148,0.0,"(2,3)"
MD_MF-DF,2,3,PKJab,0.565233644859813,-1.153,"(2,3)"
MD_MF-DF,2,3,Polly,0.6949364991717283,-6.962,"(2,3)"
MD_MF-DF,2,3,VP9,0.6828958837772396,-7.0078,"(2,3)"
MD_MF-DF,2,3,WGet,0.6952407407407406,-0.8062,"(2,3)"
MD_MF-DF,2,3,clasp,0.676287784679089,-6.6934,"(2,3)"
MD_MF-DF,2,3,lrzip,0.7574093879976233,-2.7831,"(2,3)"
MD_MF-DF,2,3,x264,0.5539324618736383,-1.454,"(2,3)"
MD_MF-DF,2,3,z3,0.6812854030501089,-0.9031,"(2,3)"
MD_MF-DF,3,1,7z,0.4320979767678657,-8.1077,"(3,1)"
MD_MF-DF,3,1,AJStats,0.19063095238095237,-0.9031,"(3,1)"
MD_MF-DF,3,1,BerkeleyDBC,0.2816559934318555,-1.7093,"(3,1)"
MD_MF-DF,3,1,Curl,0.19471981057616417,-0.727,"(3,1)"
MD_MF-DF,3,1,Dune,0.26608494093016294,-5.9694,"(3,1)"
MD_MF-DF,3,1,HSMGP,0.27205273813638825,-6.0944,"(3,1)"
MD_MF-DF,3,1,HSQLDB,0.2048570559610705,-2.181,"(3,1)"
MD_MF-DF,3,1,Hipacc,0.39419549517412666,-11.8247,"(3,1)"
MD_MF-DF,3,1,HyTeG,0.0839166666666666,-0.6021,"(3,1)"
MD_MF-DF,3,1,JavaGC,0.2807995150587034,-6.1524,"(3,1)"
MD_MF-DF,3,1,LLVM,0.2020694444444444,0.0,"(3,1)"
MD_MF-DF,3,1,PKJab,0.1338874680306905,-1.153,"(3,1)"
MD_MF-DF,3,1,Polly,0.24219825898370426,-6.962,"(3,1)"
MD_MF-DF,3,1,SQLite,0.2996658232172789,-4.8445,"(3,1)"
MD_MF-DF,3,1,TriMesh,0.348924165786092,-14.79,"(3,1)"
MD_MF-DF,3,1,VP9,0.24969725932279535,-7.0078,"(3,1)"
MD_MF-DF,3,1,WGet,0.20548379465341843,-0.8062,"(3,1)"
MD_MF-DF,3,1,clasp,0.38409890810331443,-6.6934,"(3,1)"
MD_MF-DF,3,1,lrzip,0.34871734587251824,-2.7831,"(3,1)"
MD_MF-DF,3,1,x264,0.1784507259808464,-1.454,"(3,1)"
MD_MF-DF,3,1,z3,0.24495070856438686,-0.9031,"(3,1)"
MD_MF-DF,3,2,7z,0.6944506784364435,-8.1077,"(3,2)"
MD_MF-DF,3,2,AJStats,0.4247559523809523,-0.9031,"(3,2)"
MD_MF-DF,3,2,BerkeleyDBC,0.4589778325123153,-1.7093,"(3,2)"
MD_MF-DF,3,2,Curl,0.3587240199947382,-0.727,"(3,2)"
MD_MF-DF,3,2,Dune,0.41593745326753395,-5.9694,"(3,2)"
MD_MF-DF,3,2,HSMGP,0.4357251493753394,-6.0944,"(3,2)"
MD_MF-DF,3,2,HSQLDB,0.3502767639902676,-2.181,"(3,2)"
MD_MF-DF,3,2,Hipacc,0.7362077251720102,-11.8247,"(3,2)"
MD_MF-DF,3,2,HyTeG,0.14341666666666658,-0.6021,"(3,2)"
MD_MF-DF,3,2,JavaGC,0.4320672901626194,-6.1524,"(3,2)"
MD_MF-DF,3,2,LLVM,0.5104374999999999,0.0,"(3,2)"
MD_MF-DF,3,2,PKJab,0.27335890878090363,-1.153,"(3,2)"
MD_MF-DF,3,2,Polly,0.4234017088868138,-6.962,"(3,2)"
MD_MF-DF,3,2,SQLite,0.531497816640509,-4.8445,"(3,2)"
MD_MF-DF,3,2,TriMesh,0.5502530136345093,-14.79,"(3,2)"
MD_MF-DF,3,2,VP9,0.43247126577625283,-7.0078,"(3,2)"
MD_MF-DF,3,2,WGet,0.37581499881712793,-0.8062,"(3,2)"
MD_MF-DF,3,2,clasp,0.46422638842700364,-6.6934,"(3,2)"
MD_MF-DF,3,2,lrzip,0.5634038662486938,-2.7831,"(3,2)"
MD_MF-DF,3,2,x264,0.32978529502625886,-1.454,"(3,2)"
MD_MF-DF,3,2,z3,0.4180637707948244,-0.9031,"(3,2)"
MD_MF-DF,3,3,7z,0.7850164189767647,-8.1077,"(3,3)"
MD_MF-DF,3,3,AJStats,0.5424791666666667,-0.9031,"(3,3)"
MD_MF-DF,3,3,BerkeleyDBC,0.570940065681445,-1.7093,"(3,3)"
MD_MF-DF,3,3,Curl,0.4759458037358589,-0.727,"(3,3)"
MD_MF-DF,3,3,Dune,0.5374786899955136,-5.9694,"(3,3)"
MD_MF-DF,3,3,HSMGP,0.5725230029792767,-6.0944,"(3,3)"
MD_MF-DF,3,3,HSQLDB,0.4420539334955393,-2.181,"(3,3)"
MD_MF-DF,3,3,Hipacc,0.8192179898268555,-11.8247,"(3,3)"
MD_MF-DF,3,3,HyTeG,0.1496666666666666,-0.6021,"(3,3)"
MD_MF-DF,3,3,JavaGC,0.5200576095675635,-6.1524,"(3,3)"
MD_MF-DF,3,3,LLVM,0.6501875,0.0,"(3,3)"
MD_MF-DF,3,3,PKJab,0.35793691389599314,-1.153,"(3,3)"
MD_MF-DF,3,3,Polly,0.547415082783618,-6.962,"(3,3)"
MD_MF-DF,3,3,VP9,0.5359892170077196,-7.0078,"(3,3)"
MD_MF-DF,3,3,WGet,0.5270581973030517,-0.8062,"(3,3)"
MD_MF-DF,3,3,clasp,0.5240473617115619,-6.6934,"(3,3)"
MD_MF-DF,3,3,lrzip,0.6253298066875652,-2.7831,"(3,3)"
MD_MF-DF,3,3,x264,0.3851467408093914,-1.454,"(3,3)"
MD_MF-DF,3,3,z3,0.5281561922365988,-0.9031,"(3,3)"
PCI,1,1,7z,0.7818937441307519,-8.1077,"(1,1)"
PCI,1,1,AJStats,0.6172972972972972,-0.9031,"(1,1)"
PCI,1,1,BerkeleyDBC,0.7067619047619047,-1.7093,"(1,1)"
PCI,1,1,Curl,0.66,-0.727,"(1,1)"
PCI,1,1,Dune,0.6524712643678161,-5.9694,"(1,1)"
PCI,1,1,HSMGP,0.6607222222222222,-6.0944,"(1,1)"
PCI,1,1,HSQLDB,0.6686868686868687,-2.181,"(1,1)"
PCI,1,1,Hipacc,0.7388095238095238,-11.8247,"(1,1)"
PCI,1,1,HyTeG,0.5576923076923076,-0.6021,"(1,1)"
PCI,1,1,JavaGC,0.6850234741784037,-6.1524,"(1,1)"
PCI,1,1,LLVM,0.619090909090909,0.0,"(1,1)"
PCI,1,1,PKJab,0.6381666666666667,-1.153,"(1,1)"
PCI,1,1,Polly,0.6586854460093896,-6.962,"(1,1)"
PCI,1,1,SQLite,0.7518571428571428,-4.8445,"(1,1)"
PCI,1,1,TriMesh,0.7187596899224805,-14.79,"(1,1)"
PCI,1,1,VP9,0.6707111111111111,-7.0078,"(1,1)"
PCI,1,1,WGet,0.6679999999999999,-0.8062,"(1,1)"
PCI,1,1,clasp,0.7539487179487179,-6.6934,"(1,1)"
PCI,1,1,lrzip,0.7250877192982456,-2.7831,"(1,1)"
PCI,1,1,x264,0.6191111111111111,-1.454,"(1,1)"
PCI,1,1,z3,0.7053571428571429,-0.9031,"(1,1)"
PCI,1,2,7z,0.9302883174489001,-8.1077,"(1,2)"
PCI,1,2,AJStats,0.8186486486486486,-0.9031,"(1,2)"
PCI,1,2,BerkeleyDBC,0.8068571428571428,-1.7093,"(1,2)"
PCI,1,2,Curl,0.8105555555555555,-0.727,"(1,2)"
PCI,1,2,Dune,0.7745977011494252,-5.9694,"(1,2)"
PCI,1,2,HSMGP,0.7772777777777778,-6.0944,"(1,2)"
PCI,1,2,HSQLDB,0.7828282828282828,-2.181,"(1,2)"
PCI,1,2,Hipacc,0.9518730158730159,-11.8247,"(1,2)"
PCI,1,2,HyTeG,0.6912820512820512,-0.6021,"(1,2)"
PCI,1,2,JavaGC,0.8056338028169013,-6.1524,"(1,2)"
PCI,1,2,LLVM,0.875,0.0,"(1,2)"
PCI,1,2,PKJab,0.8088333333333333,-1.153,"(1,2)"
PCI,1,2,Polly,0.8038028169014084,-6.962,"(1,2)"
PCI,1,2,SQLite,0.8464761904761904,-4.8445,"(1,2)"
PCI,1,2,TriMesh,0.8480103359173127,-14.79,"(1,2)"
PCI,1,2,VP9,0.8143111111111111,-7.0078,"(1,2)"
PCI,1,2,WGet,0.8092222222222222,-0.8062,"(1,2)"
PCI,1,2,clasp,0.8103076923076923,-6.6934,"(1,2)"
PCI,1,2,lrzip,0.8776315789473684,-2.7831,"(1,2)"
PCI,1,2,x264,0.7563333333333333,-1.454,"(1,2)"
PCI,1,2,z3,0.8310714285714286,-0.9031,"(1,2)"
PCI,1,3,7z,0.9386201522507942,-8.1077,"(1,3)"
