system,strategy,sample_size_source_t,sample_size,coverage_t,run,metric,coverage,ratio,constraint_level,setting
clasp,distance,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.4666197678508617,2.026e-07,Very Strong,"(3,1)"
clasp,distance,1,10,3,1,MDA_MF-DF-ALS,0.461940246535274,2.026e-07,Very Strong,"(3,1)"
clasp,distance,1,10,3,1,MDP_MF-DF-PCI,0.4881182041388986,2.026e-07,Very Strong,"(3,1)"
clasp,distance,1,10,3,1,MD_MF-DF,0.4700698370468905,2.026e-07,Very Strong,"(3,1)"
clasp,distance,1,10,3,1,PCI,0.4827458561263521,2.026e-07,Very Strong,"(3,1)"
clasp,distance,1,10,1,2,ALS,0.7924528301886792,2.026e-07,Very Strong,"(1,1)"
clasp,distance,1,10,1,2,AP_ALS-PCI,0.7924528301886792,2.026e-07,Very Strong,"(1,1)"
clasp,distance,1,10,1,2,Default,0.8153846153846153,2.026e-07,Very Strong,"(1,1)"
clasp,distance,1,10,1,2,MDAP_MF-DF-ALS-PCI,0.7884615384615384,2.026e-07,Very Strong,"(1,1)"
clasp,distance,1,10,1,2,MDA_MF-DF-ALS,0.7884615384615384,2.026e-07,Very Strong,"(1,1)"
clasp,distance,1,10,1,2,MDP_MF-DF-PCI,0.8125,2.026e-07,Very Strong,"(1,1)"
clasp,distance,1,10,1,2,MD_MF-DF,0.8125,2.026e-07,Very Strong,"(1,1)"
clasp,distance,1,10,1,2,PCI,0.8153846153846153,2.026e-07,Very Strong,"(1,1)"
clasp,distance,1,10,2,2,ALS,0.5777777777777777,2.026e-07,Very Strong,"(2,1)"
clasp,distance,1,10,2,2,AP_ALS-PCI,0.5812553740326741,2.026e-07,Very Strong,"(2,1)"
clasp,distance,1,10,2,2,Default,0.5943847072879331,2.026e-07,Very Strong,"(2,1)"
clasp,distance,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.5827338129496403,2.026e-07,Very Strong,"(2,1)"
clasp,distance,1,10,2,2,MDA_MF-DF-ALS,0.5796064400715563,2.026e-07,Very Strong,"(2,1)"
clasp,distance,1,10,2,2,MDP_MF-DF-PCI,0.6050632911392405,2.026e-07,Very Strong,"(2,1)"
clasp,distance,1,10,2,2,MD_MF-DF,0.5968944099378882,2.026e-07,Very Strong,"(2,1)"
clasp,distance,1,10,2,2,PCI,0.6029232643118148,2.026e-07,Very Strong,"(2,1)"
clasp,distance,1,10,3,2,ALS,0.4035019706661497,2.026e-07,Very Strong,"(3,1)"
clasp,distance,1,10,3,2,AP_ALS-PCI,0.4081165860671807,2.026e-07,Very Strong,"(3,1)"
clasp,distance,1,10,3,2,Default,0.4143224499337644,2.026e-07,Very Strong,"(3,1)"
clasp,distance,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.4133661625043967,2.026e-07,Very Strong,"(3,1)"
clasp,distance,1,10,3,2,MDA_MF-DF-ALS,0.4092206978201824,2.026e-07,Very Strong,"(3,1)"
clasp,distance,1,10,3,2,MDP_MF-DF-PCI,0.4368204138898632,2.026e-07,Very Strong,"(3,1)"
clasp,distance,1,10,3,2,MD_MF-DF,0.4193548387096774,2.026e-07,Very Strong,"(3,1)"
clasp,distance,1,10,3,2,PCI,0.4322378974211327,2.026e-07,Very Strong,"(3,1)"
clasp,solver,1,10,1,1,ALS,0.8113207547169811,2.026e-07,Very Strong,"(1,1)"
clasp,solver,1,10,1,1,AP_ALS-PCI,0.8113207547169811,2.026e-07,Very Strong,"(1,1)"
clasp,solver,1,10,1,1,Default,0.8,2.026e-07,Very Strong,"(1,1)"
clasp,solver,1,10,1,1,MDAP_MF-DF-ALS-PCI,0.8076923076923077,2.026e-07,Very Strong,"(1,1)"
clasp,solver,1,10,1,1,MDA_MF-DF-ALS,0.8076923076923077,2.026e-07,Very Strong,"(1,1)"
clasp,solver,1,10,1,1,MDP_MF-DF-PCI,0.796875,2.026e-07,Very Strong,"(1,1)"
clasp,solver,1,10,1,1,MD_MF-DF,0.796875,2.026e-07,Very Strong,"(1,1)"
clasp,solver,1,10,1,1,PCI,0.8,2.026e-07,Very Strong,"(1,1)"
clasp,solver,1,10,2,1,ALS,0.5965811965811965,2.026e-07,Very Strong,"(2,1)"
clasp,solver,1,10,2,1,AP_ALS-PCI,0.5993121238177128,2.026e-07,Very Strong,"(2,1)"
clasp,solver,1,10,2,1,Default,0.5890083632019116,2.026e-07,Very Strong,"(2,1)"
clasp,solver,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.5998201438848921,2.026e-07,Very Strong,"(2,1)"
clasp,solver,1,10,2,1,MDA_MF-DF-ALS,0.5966010733452592,2.026e-07,Very Strong,"(2,1)"
clasp,solver,1,10,2,1,MDP_MF-DF-PCI,0.5993670886075949,2.026e-07,Very Strong,"(2,1)"
clasp,solver,1,10,2,1,MD_MF-DF,0.5894409937888198,2.026e-07,Very Strong,"(2,1)"
clasp,solver,1,10,2,1,PCI,0.5986601705237515,2.026e-07,Very Strong,"(2,1)"
clasp,solver,1,10,3,1,ALS,0.4220456160754668,2.026e-07,Very Strong,"(3,1)"
clasp,solver,1,10,3,1,AP_ALS-PCI,0.4253038818455103,2.026e-07,Very Strong,"(3,1)"
clasp,solver,1,10,3,1,Default,0.4222317462791241,2.026e-07,Very Strong,"(3,1)"
clasp,solver,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.428631727048892,2.026e-07,Very Strong,"(3,1)"
clasp,solver,1,10,3,1,MDA_MF-DF-ALS,0.4243331708336234,2.026e-07,Very Strong,"(3,1)"
clasp,solver,1,10,3,1,MDP_MF-DF-PCI,0.4449754472115047,2.026e-07,Very Strong,"(3,1)"
clasp,solver,1,10,3,1,MD_MF-DF,0.4241353508480212,2.026e-07,Very Strong,"(3,1)"
clasp,solver,1,10,3,1,PCI,0.4422736807469255,2.026e-07,Very Strong,"(3,1)"
clasp,solver,1,10,1,2,ALS,0.8113207547169811,2.026e-07,Very Strong,"(1,1)"
clasp,solver,1,10,1,2,AP_ALS-PCI,0.8113207547169811,2.026e-07,Very Strong,"(1,1)"
clasp,solver,1,10,1,2,Default,0.8,2.026e-07,Very Strong,"(1,1)"
clasp,solver,1,10,1,2,MDAP_MF-DF-ALS-PCI,0.8076923076923077,2.026e-07,Very Strong,"(1,1)"
clasp,solver,1,10,1,2,MDA_MF-DF-ALS,0.8076923076923077,2.026e-07,Very Strong,"(1,1)"
clasp,solver,1,10,1,2,MDP_MF-DF-PCI,0.796875,2.026e-07,Very Strong,"(1,1)"
clasp,solver,1,10,1,2,MD_MF-DF,0.796875,2.026e-07,Very Strong,"(1,1)"
clasp,solver,1,10,1,2,PCI,0.8,2.026e-07,Very Strong,"(1,1)"
clasp,solver,1,10,2,2,ALS,0.5965811965811965,2.026e-07,Very Strong,"(2,1)"
clasp,solver,1,10,2,2,AP_ALS-PCI,0.5993121238177128,2.026e-07,Very Strong,"(2,1)"
clasp,solver,1,10,2,2,Default,0.5890083632019116,2.026e-07,Very Strong,"(2,1)"
clasp,solver,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.5998201438848921,2.026e-07,Very Strong,"(2,1)"
clasp,solver,1,10,2,2,MDA_MF-DF-ALS,0.5966010733452592,2.026e-07,Very Strong,"(2,1)"
clasp,solver,1,10,2,2,MDP_MF-DF-PCI,0.5993670886075949,2.026e-07,Very Strong,"(2,1)"
clasp,solver,1,10,2,2,MD_MF-DF,0.5894409937888198,2.026e-07,Very Strong,"(2,1)"
clasp,solver,1,10,2,2,PCI,0.5986601705237515,2.026e-07,Very Strong,"(2,1)"
clasp,solver,1,10,3,2,ALS,0.4220456160754668,2.026e-07,Very Strong,"(3,1)"
clasp,solver,1,10,3,2,AP_ALS-PCI,0.4253038818455103,2.026e-07,Very Strong,"(3,1)"
clasp,solver,1,10,3,2,Default,0.4222317462791241,2.026e-07,Very Strong,"(3,1)"
clasp,solver,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.428631727048892,2.026e-07,Very Strong,"(3,1)"
clasp,solver,1,10,3,2,MDA_MF-DF-ALS,0.4243331708336234,2.026e-07,Very Strong,"(3,1)"
clasp,solver,1,10,3,2,MDP_MF-DF-PCI,0.4449754472115047,2.026e-07,Very Strong,"(3,1)"
clasp,solver,1,10,3,2,MD_MF-DF,0.4241353508480212,2.026e-07,Very Strong,"(3,1)"
clasp,solver,1,10,3,2,PCI,0.4422736807469255,2.026e-07,Very Strong,"(3,1)"
clasp,random,2,10,1,1,ALS,0.8490566037735849,2.026e-07,Very Strong,"(1,2)"
clasp,random,2,10,1,1,AP_ALS-PCI,0.8490566037735849,2.026e-07,Very Strong,"(1,2)"
clasp,random,2,10,1,1,Default,0.7846153846153846,2.026e-07,Very Strong,"(1,2)"
clasp,random,2,10,1,1,MDAP_MF-DF-ALS-PCI,0.8461538461538461,2.026e-07,Very Strong,"(1,2)"
clasp,random,2,10,1,1,MDA_MF-DF-ALS,0.8461538461538461,2.026e-07,Very Strong,"(1,2)"
clasp,random,2,10,1,1,MDP_MF-DF-PCI,0.78125,2.026e-07,Very Strong,"(1,2)"
clasp,random,2,10,1,1,MD_MF-DF,0.78125,2.026e-07,Very Strong,"(1,2)"
clasp,random,2,10,1,1,PCI,0.7846153846153846,2.026e-07,Very Strong,"(1,2)"
clasp,random,2,10,2,1,ALS,0.7564102564102563,2.026e-07,Very Strong,"(2,2)"
clasp,random,2,10,2,1,AP_ALS-PCI,0.7609630266552021,2.026e-07,Very Strong,"(2,2)"
clasp,random,2,10,2,1,Default,0.6989247311827957,2.026e-07,Very Strong,"(2,2)"
clasp,random,2,10,2,1,MDAP_MF-DF-ALS-PCI,0.7562949640287769,2.026e-07,Very Strong,"(2,2)"
clasp,random,2,10,2,1,MDA_MF-DF-ALS,0.7522361359570661,2.026e-07,Very Strong,"(2,2)"
clasp,random,2,10,2,1,MDP_MF-DF-PCI,0.6943037974683544,2.026e-07,Very Strong,"(2,2)"
clasp,random,2,10,2,1,MD_MF-DF,0.6956521739130433,2.026e-07,Very Strong,"(2,2)"
clasp,random,2,10,2,1,PCI,0.6979293544457978,2.026e-07,Very Strong,"(2,2)"
clasp,random,2,10,3,1,ALS,0.6588486140724946,2.026e-07,Very Strong,"(3,2)"
clasp,random,2,10,3,1,AP_ALS-PCI,0.6663834792837537,2.026e-07,Very Strong,"(3,2)"
clasp,random,2,10,3,1,Default,0.6312631496921997,2.026e-07,Very Strong,"(3,2)"
clasp,random,2,10,3,1,MDAP_MF-DF-ALS-PCI,0.6581779810059795,2.026e-07,Very Strong,"(3,2)"
clasp,random,2,10,3,1,MDA_MF-DF-ALS,0.6515774078974857,2.026e-07,Very Strong,"(3,2)"
clasp,random,2,10,3,1,MDP_MF-DF-PCI,0.6218432129077516,2.026e-07,Very Strong,"(3,2)"
clasp,random,2,10,3,1,MD_MF-DF,0.6269537745261057,2.026e-07,Very Strong,"(3,2)"
clasp,random,2,10,3,1,PCI,0.6267017644881339,2.026e-07,Very Strong,"(3,2)"
clasp,random,2,10,1,2,ALS,0.830188679245283,2.026e-07,Very Strong,"(1,2)"
clasp,random,2,10,1,2,AP_ALS-PCI,0.830188679245283,2.026e-07,Very Strong,"(1,2)"
clasp,random,2,10,1,2,Default,0.7692307692307692,2.026e-07,Very Strong,"(1,2)"
clasp,random,2,10,1,2,MDAP_MF-DF-ALS-PCI,0.8269230769230768,2.026e-07,Very Strong,"(1,2)"
clasp,random,2,10,1,2,MDA_MF-DF-ALS,0.8269230769230768,2.026e-07,Very Strong,"(1,2)"
clasp,random,2,10,1,2,MDP_MF-DF-PCI,0.765625,2.026e-07,Very Strong,"(1,2)"
clasp,random,2,10,1,2,MD_MF-DF,0.765625,2.026e-07,Very Strong,"(1,2)"
clasp,random,2,10,1,2,PCI,0.7692307692307692,2.026e-07,Very Strong,"(1,2)"
clasp,random,2,10,2,2,ALS,0.729059829059829,2.026e-07,Very Strong,"(2,2)"
clasp,random,2,10,2,2,AP_ALS-PCI,0.7334479793637145,2.026e-07,Very Strong,"(2,2)"
clasp,random,2,10,2,2,Default,0.6762246117084826,2.026e-07,Very Strong,"(2,2)"
clasp,random,2,10,2,2,MDAP_MF-DF-ALS-PCI,0.7284172661870503,2.026e-07,Very Strong,"(2,2)"
clasp,random,2,10,2,2,MDA_MF-DF-ALS,0.7245080500894454,2.026e-07,Very Strong,"(2,2)"
clasp,random,2,10,2,2,MDP_MF-DF-PCI,0.6715189873417721,2.026e-07,Very Strong,"(2,2)"
clasp,random,2,10,2,2,MD_MF-DF,0.6726708074534161,2.026e-07,Very Strong,"(2,2)"
clasp,random,2,10,2,2,PCI,0.6753958587088916,2.026e-07,Very Strong,"(2,2)"
clasp,random,2,10,3,2,ALS,0.6346191122310525,2.026e-07,Very Strong,"(3,2)"
clasp,random,2,10,3,2,AP_ALS-PCI,0.6418768788393673,2.026e-07,Very Strong,"(3,2)"
clasp,random,2,10,3,2,Default,0.6085872360321047,2.026e-07,Very Strong,"(3,2)"
clasp,random,2,10,3,2,MDAP_MF-DF-ALS-PCI,0.6339781920506506,2.026e-07,Very Strong,"(3,2)"
clasp,random,2,10,3,2,MDA_MF-DF-ALS,0.6276203078208789,2.026e-07,Very Strong,"(3,2)"
clasp,random,2,10,3,2,MDP_MF-DF-PCI,0.5997457032620133,2.026e-07,Very Strong,"(3,2)"
clasp,random,2,10,3,2,MD_MF-DF,0.6042983039574326,2.026e-07,Very Strong,"(3,2)"
clasp,random,2,10,3,2,PCI,0.6045325546004195,2.026e-07,Very Strong,"(3,2)"
clasp,distance,2,10,1,1,ALS,0.8490566037735849,2.026e-07,Very Strong,"(1,2)"
clasp,distance,2,10,1,1,AP_ALS-PCI,0.8490566037735849,2.026e-07,Very Strong,"(1,2)"
clasp,distance,2,10,1,1,Default,0.8615384615384615,2.026e-07,Very Strong,"(1,2)"
clasp,distance,2,10,1,1,MDAP_MF-DF-ALS-PCI,0.8461538461538461,2.026e-07,Very Strong,"(1,2)"
clasp,distance,2,10,1,1,MDA_MF-DF-ALS,0.8461538461538461,2.026e-07,Very Strong,"(1,2)"
clasp,distance,2,10,1,1,MDP_MF-DF-PCI,0.859375,2.026e-07,Very Strong,"(1,2)"
clasp,distance,2,10,1,1,MD_MF-DF,0.859375,2.026e-07,Very Strong,"(1,2)"
clasp,distance,2,10,1,1,PCI,0.8615384615384615,2.026e-07,Very Strong,"(1,2)"
clasp,distance,2,10,2,1,ALS,0.6384615384615384,2.026e-07,Very Strong,"(2,2)"
clasp,distance,2,10,2,1,AP_ALS-PCI,0.641444539982803,2.026e-07,Very Strong,"(2,2)"
clasp,distance,2,10,2,1,Default,0.6475507765830346,2.026e-07,Very Strong,"(2,2)"
clasp,distance,2,10,2,1,MDAP_MF-DF-ALS-PCI,0.6438848920863309,2.026e-07,Very Strong,"(2,2)"
clasp,distance,2,10,2,1,MDA_MF-DF-ALS,0.6404293381037566,2.026e-07,Very Strong,"(2,2)"
clasp,distance,2,10,2,1,MDP_MF-DF-PCI,0.6582278481012657,2.026e-07,Very Strong,"(2,2)"
clasp,distance,2,10,2,1,MD_MF-DF,0.6503105590062112,2.026e-07,Very Strong,"(2,2)"
clasp,distance,2,10,2,1,PCI,0.6552984165651644,2.026e-07,Very Strong,"(2,2)"
clasp,distance,2,10,3,1,ALS,0.4569360987271435,2.026e-07,Very Strong,"(3,2)"
clasp,distance,2,10,3,1,AP_ALS-PCI,0.4605933864854267,2.026e-07,Very Strong,"(3,2)"
clasp,distance,2,10,3,1,Default,0.4652848125925348,2.026e-07,Very Strong,"(3,2)"
clasp,distance,2,10,3,1,MDAP_MF-DF-ALS-PCI,0.4666197678508617,2.026e-07,Very Strong,"(3,2)"
clasp,distance,2,10,3,1,MDA_MF-DF-ALS,0.461940246535274,2.026e-07,Very Strong,"(3,2)"
clasp,distance,2,10,3,1,MDP_MF-DF-PCI,0.4881182041388986,2.026e-07,Very Strong,"(3,2)"
clasp,distance,2,10,3,1,MD_MF-DF,0.4700698370468905,2.026e-07,Very Strong,"(3,2)"
clasp,distance,2,10,3,1,PCI,0.4827458561263521,2.026e-07,Very Strong,"(3,2)"
clasp,distance,2,10,1,2,ALS,0.7924528301886792,2.026e-07,Very Strong,"(1,2)"
clasp,distance,2,10,1,2,AP_ALS-PCI,0.7924528301886792,2.026e-07,Very Strong,"(1,2)"
clasp,distance,2,10,1,2,Default,0.8153846153846153,2.026e-07,Very Strong,"(1,2)"
clasp,distance,2,10,1,2,MDAP_MF-DF-ALS-PCI,0.7884615384615384,2.026e-07,Very Strong,"(1,2)"
clasp,distance,2,10,1,2,MDA_MF-DF-ALS,0.7884615384615384,2.026e-07,Very Strong,"(1,2)"
clasp,distance,2,10,1,2,MDP_MF-DF-PCI,0.8125,2.026e-07,Very Strong,"(1,2)"
clasp,distance,2,10,1,2,MD_MF-DF,0.8125,2.026e-07,Very Strong,"(1,2)"
clasp,distance,2,10,1,2,PCI,0.8153846153846153,2.026e-07,Very Strong,"(1,2)"
clasp,distance,2,10,2,2,ALS,0.5777777777777777,2.026e-07,Very Strong,"(2,2)"
clasp,distance,2,10,2,2,AP_ALS-PCI,0.5812553740326741,2.026e-07,Very Strong,"(2,2)"
clasp,distance,2,10,2,2,Default,0.5943847072879331,2.026e-07,Very Strong,"(2,2)"
clasp,distance,2,10,2,2,MDAP_MF-DF-ALS-PCI,0.5827338129496403,2.026e-07,Very Strong,"(2,2)"
clasp,distance,2,10,2,2,MDA_MF-DF-ALS,0.5796064400715563,2.026e-07,Very Strong,"(2,2)"
clasp,distance,2,10,2,2,MDP_MF-DF-PCI,0.6050632911392405,2.026e-07,Very Strong,"(2,2)"
clasp,distance,2,10,2,2,MD_MF-DF,0.5968944099378882,2.026e-07,Very Strong,"(2,2)"
clasp,distance,2,10,2,2,PCI,0.6029232643118148,2.026e-07,Very Strong,"(2,2)"
clasp,distance,2,10,3,2,ALS,0.4035019706661497,2.026e-07,Very Strong,"(3,2)"
clasp,distance,2,10,3,2,AP_ALS-PCI,0.4081165860671807,2.026e-07,Very Strong,"(3,2)"
clasp,distance,2,10,3,2,Default,0.4143224499337644,2.026e-07,Very Strong,"(3,2)"
clasp,distance,2,10,3,2,MDAP_MF-DF-ALS-PCI,0.4133661625043967,2.026e-07,Very Strong,"(3,2)"
clasp,distance,2,10,3,2,MDA_MF-DF-ALS,0.4092206978201824,2.026e-07,Very Strong,"(3,2)"
clasp,distance,2,10,3,2,MDP_MF-DF-PCI,0.4368204138898632,2.026e-07,Very Strong,"(3,2)"
clasp,distance,2,10,3,2,MD_MF-DF,0.4193548387096774,2.026e-07,Very Strong,"(3,2)"
clasp,distance,2,10,3,2,PCI,0.4322378974211327,2.026e-07,Very Strong,"(3,2)"
clasp,solver,2,10,1,1,ALS,0.7735849056603774,2.026e-07,Very Strong,"(1,2)"
clasp,solver,2,10,1,1,AP_ALS-PCI,0.7735849056603774,2.026e-07,Very Strong,"(1,2)"
clasp,solver,2,10,1,1,Default,0.8,2.026e-07,Very Strong,"(1,2)"
clasp,solver,2,10,1,1,MDAP_MF-DF-ALS-PCI,0.7692307692307692,2.026e-07,Very Strong,"(1,2)"
clasp,solver,2,10,1,1,MDA_MF-DF-ALS,0.7692307692307692,2.026e-07,Very Strong,"(1,2)"
clasp,solver,2,10,1,1,MDP_MF-DF-PCI,0.796875,2.026e-07,Very Strong,"(1,2)"
clasp,solver,2,10,1,1,MD_MF-DF,0.796875,2.026e-07,Very Strong,"(1,2)"
clasp,solver,2,10,1,1,PCI,0.8,2.026e-07,Very Strong,"(1,2)"
clasp,solver,2,10,2,1,ALS,0.564957264957265,2.026e-07,Very Strong,"(2,2)"
clasp,solver,2,10,2,1,AP_ALS-PCI,0.5674978503869303,2.026e-07,Very Strong,"(2,2)"
clasp,solver,2,10,2,1,Default,0.597968936678614,2.026e-07,Very Strong,"(2,2)"
clasp,solver,2,10,2,1,MDAP_MF-DF-ALS-PCI,0.566546762589928,2.026e-07,Very Strong,"(2,2)"
clasp,solver,2,10,2,1,MDA_MF-DF-ALS,0.5635062611806798,2.026e-07,Very Strong,"(2,2)"
clasp,solver,2,10,2,1,MDP_MF-DF-PCI,0.6075949367088607,2.026e-07,Very Strong,"(2,2)"
clasp,solver,2,10,2,1,MD_MF-DF,0.5987577639751552,2.026e-07,Very Strong,"(2,2)"
clasp,solver,2,10,2,1,PCI,0.6065773447015834,2.026e-07,Very Strong,"(2,2)"
clasp,solver,2,10,3,1,ALS,0.4009821024746397,2.026e-07,Very Strong,"(3,2)"
clasp,solver,2,10,3,1,AP_ALS-PCI,0.4039994771925238,2.026e-07,Very Strong,"(3,2)"
clasp,solver,2,10,3,1,Default,0.4350892230967038,2.026e-07,Very Strong,"(3,2)"
clasp,solver,2,10,3,1,MDAP_MF-DF-ALS-PCI,0.4056982061202954,2.026e-07,Very Strong,"(3,2)"
clasp,solver,2,10,3,1,MDA_MF-DF-ALS,0.4016296399470715,2.026e-07,Very Strong,"(3,2)"
clasp,solver,2,10,3,1,MDP_MF-DF-PCI,0.4570764643984566,2.026e-07,Very Strong,"(3,2)"
clasp,solver,2,10,3,1,MD_MF-DF,0.4378533422015297,2.026e-07,Very Strong,"(3,2)"
clasp,solver,2,10,3,1,PCI,0.4536256323777402,2.026e-07,Very Strong,"(3,2)"
clasp,solver,2,10,1,2,ALS,0.7735849056603774,2.026e-07,Very Strong,"(1,2)"
clasp,solver,2,10,1,2,AP_ALS-PCI,0.7735849056603774,2.026e-07,Very Strong,"(1,2)"
clasp,solver,2,10,1,2,Default,0.8,2.026e-07,Very Strong,"(1,2)"
clasp,solver,2,10,1,2,MDAP_MF-DF-ALS-PCI,0.7692307692307692,2.026e-07,Very Strong,"(1,2)"
clasp,solver,2,10,1,2,MDA_MF-DF-ALS,0.7692307692307692,2.026e-07,Very Strong,"(1,2)"
clasp,solver,2,10,1,2,MDP_MF-DF-PCI,0.796875,2.026e-07,Very Strong,"(1,2)"
clasp,solver,2,10,1,2,MD_MF-DF,0.796875,2.026e-07,Very Strong,"(1,2)"
clasp,solver,2,10,1,2,PCI,0.8,2.026e-07,Very Strong,"(1,2)"
clasp,solver,2,10,2,2,ALS,0.564957264957265,2.026e-07,Very Strong,"(2,2)"
clasp,solver,2,10,2,2,AP_ALS-PCI,0.5674978503869303,2.026e-07,Very Strong,"(2,2)"
clasp,solver,2,10,2,2,Default,0.597968936678614,2.026e-07,Very Strong,"(2,2)"
clasp,solver,2,10,2,2,MDAP_MF-DF-ALS-PCI,0.566546762589928,2.026e-07,Very Strong,"(2,2)"
clasp,solver,2,10,2,2,MDA_MF-DF-ALS,0.5635062611806798,2.026e-07,Very Strong,"(2,2)"
clasp,solver,2,10,2,2,MDP_MF-DF-PCI,0.6075949367088607,2.026e-07,Very Strong,"(2,2)"
clasp,solver,2,10,2,2,MD_MF-DF,0.5987577639751552,2.026e-07,Very Strong,"(2,2)"
clasp,solver,2,10,2,2,PCI,0.6065773447015834,2.026e-07,Very Strong,"(2,2)"
clasp,solver,2,10,3,2,ALS,0.4009821024746397,2.026e-07,Very Strong,"(3,2)"
clasp,solver,2,10,3,2,AP_ALS-PCI,0.4039994771925238,2.026e-07,Very Strong,"(3,2)"
clasp,solver,2,10,3,2,Default,0.4350892230967038,2.026e-07,Very Strong,"(3,2)"
clasp,solver,2,10,3,2,MDAP_MF-DF-ALS-PCI,0.4056982061202954,2.026e-07,Very Strong,"(3,2)"
clasp,solver,2,10,3,2,MDA_MF-DF-ALS,0.4016296399470715,2.026e-07,Very Strong,"(3,2)"
clasp,solver,2,10,3,2,MDP_MF-DF-PCI,0.4570764643984566,2.026e-07,Very Strong,"(3,2)"
clasp,solver,2,10,3,2,MD_MF-DF,0.4378533422015297,2.026e-07,Very Strong,"(3,2)"
clasp,solver,2,10,3,2,PCI,0.4536256323777402,2.026e-07,Very Strong,"(3,2)"
z3,random,1,10,1,1,ALS,1.0,0.125,Moderate,"(1,1)"
z3,random,1,10,1,1,AP_ALS-PCI,1.0,0.125,Moderate,"(1,1)"
z3,random,1,10,1,1,Default,1.0,0.125,Moderate,"(1,1)"
z3,random,1,10,1,1,MDAP_MF-DF-ALS-PCI,1.0,0.125,Moderate,"(1,1)"
z3,random,1,10,1,1,MDA_MF-DF-ALS,1.0,0.125,Moderate,"(1,1)"
z3,random,1,10,1,1,MDP_MF-DF-PCI,1.0,0.125,Moderate,"(1,1)"
z3,random,1,10,1,1,MD_MF-DF,1.0,0.125,Moderate,"(1,1)"
z3,random,1,10,1,1,PCI,1.0,0.125,Moderate,"(1,1)"
z3,random,1,10,2,1,ALS,0.930722891566265,0.125,Moderate,"(2,1)"
z3,random,1,10,2,1,AP_ALS-PCI,0.9287925696594426,0.125,Moderate,"(2,1)"
z3,random,1,10,2,1,Default,0.935933147632312,0.125,Moderate,"(2,1)"
z3,random,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.9248366013071896,0.125,Moderate,"(2,1)"
z3,random,1,10,2,1,MDA_MF-DF-ALS,0.9248366013071896,0.125,Moderate,"(2,1)"
z3,random,1,10,2,1,MDP_MF-DF-PCI,0.9248366013071896,0.125,Moderate,"(2,1)"
z3,random,1,10,2,1,MD_MF-DF,0.9248366013071896,0.125,Moderate,"(2,1)"
z3,random,1,10,2,1,PCI,0.9333333333333332,0.125,Moderate,"(2,1)"
z3,random,1,10,3,1,ALS,0.7708502024291498,0.125,Moderate,"(3,1)"
z3,random,1,10,3,1,AP_ALS-PCI,0.7580786026200873,0.125,Moderate,"(3,1)"
z3,random,1,10,3,1,Default,0.7897930049964311,0.125,Moderate,"(3,1)"
z3,random,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.749075785582255,0.125,Moderate,"(3,1)"
z3,random,1,10,3,1,MDA_MF-DF-ALS,0.749075785582255,0.125,Moderate,"(3,1)"
z3,random,1,10,3,1,MDP_MF-DF-PCI,0.749075785582255,0.125,Moderate,"(3,1)"
z3,random,1,10,3,1,MD_MF-DF,0.749075785582255,0.125,Moderate,"(3,1)"
z3,random,1,10,3,1,PCI,0.7782643312101911,0.125,Moderate,"(3,1)"
z3,random,1,10,1,2,ALS,1.0,0.125,Moderate,"(1,1)"
z3,random,1,10,1,2,AP_ALS-PCI,1.0,0.125,Moderate,"(1,1)"
z3,random,1,10,1,2,Default,1.0,0.125,Moderate,"(1,1)"
z3,random,1,10,1,2,MDAP_MF-DF-ALS-PCI,1.0,0.125,Moderate,"(1,1)"
z3,random,1,10,1,2,MDA_MF-DF-ALS,1.0,0.125,Moderate,"(1,1)"
z3,random,1,10,1,2,MDP_MF-DF-PCI,1.0,0.125,Moderate,"(1,1)"
z3,random,1,10,1,2,MD_MF-DF,1.0,0.125,Moderate,"(1,1)"
z3,random,1,10,1,2,PCI,1.0,0.125,Moderate,"(1,1)"
z3,random,1,10,2,2,ALS,0.9457831325301204,0.125,Moderate,"(2,1)"
z3,random,1,10,2,2,AP_ALS-PCI,0.9442724458204333,0.125,Moderate,"(2,1)"
z3,random,1,10,2,2,Default,0.9498607242339832,0.125,Moderate,"(2,1)"
z3,random,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.9411764705882352,0.125,Moderate,"(2,1)"
z3,random,1,10,2,2,MDA_MF-DF-ALS,0.9411764705882352,0.125,Moderate,"(2,1)"
z3,random,1,10,2,2,MDP_MF-DF-PCI,0.9411764705882352,0.125,Moderate,"(2,1)"
z3,random,1,10,2,2,MD_MF-DF,0.9411764705882352,0.125,Moderate,"(2,1)"
z3,random,1,10,2,2,PCI,0.9478260869565216,0.125,Moderate,"(2,1)"
z3,random,1,10,3,2,ALS,0.7761133603238866,0.125,Moderate,"(3,1)"
z3,random,1,10,3,2,AP_ALS-PCI,0.7646288209606987,0.125,Moderate,"(3,1)"
z3,random,1,10,3,2,Default,0.7962169878658101,0.125,Moderate,"(3,1)"
