system,strategy,sample_size_source_t,sample_size,coverage_t,metric,coverage
clasp,solver,3,89,1,AP_ALS-PCI,0.7032075471698112
clasp,solver,3,89,1,Default,0.7576923076923078
clasp,solver,3,89,1,MDAP_MF-DF-ALS-PCI,0.7161538461538461
clasp,solver,3,89,1,MDA_MF-DF-ALS,0.7161538461538461
clasp,solver,3,89,1,MDP_MF-DF-PCI,0.7690625
clasp,solver,3,89,1,MD_MF-DF,0.7690625
clasp,solver,3,89,1,PCI,0.7576923076923078
clasp,solver,3,89,2,ALS,0.5205042735042735
clasp,solver,3,89,2,AP_ALS-PCI,0.5236113499570078
clasp,solver,3,89,2,Default,0.5674970131421744
clasp,solver,3,89,2,MDAP_MF-DF-ALS-PCI,0.5468165467625898
clasp,solver,3,89,2,MDA_MF-DF-ALS,0.5438819320214668
clasp,solver,3,89,2,MDP_MF-DF-PCI,0.5943037974683544
clasp,solver,3,89,2,MD_MF-DF,0.5893664596273291
clasp,solver,3,89,2,PCI,0.5725213154689403
clasp,solver,3,89,3,ALS,0.3856632422304064
clasp,solver,3,89,3,AP_ALS-PCI,0.39002679388315253
clasp,solver,3,89,3,Default,0.41705096236265876
clasp,solver,3,89,3,MDAP_MF-DF-ALS-PCI,0.41897572986282094
clasp,solver,3,89,3,MDA_MF-DF-ALS,0.41477400933212616
clasp,solver,3,89,3,MDP_MF-DF-PCI,0.4536982637670992
clasp,solver,3,89,3,MD_MF-DF,0.444172347855005
clasp,solver,3,89,3,PCI,0.4263591494262329
lrzip,distance,1,9,1,ALS,0.7632432432432432
lrzip,distance,1,9,1,AP_ALS-PCI,0.7632432432432432
lrzip,distance,1,9,1,Default,0.743157894736842
lrzip,distance,1,9,1,MDAP_MF-DF-ALS-PCI,0.7566666666666666
lrzip,distance,1,9,1,MDA_MF-DF-ALS,0.7566666666666666
lrzip,distance,1,9,1,MDP_MF-DF-PCI,0.7566666666666666
lrzip,distance,1,9,1,MD_MF-DF,0.7566666666666666
lrzip,distance,1,9,1,PCI,0.743157894736842
lrzip,distance,1,9,2,ALS,0.5431658291457286
lrzip,distance,1,9,2,AP_ALS-PCI,0.5450680272108843
lrzip,distance,1,9,2,Default,0.5114668769716088
lrzip,distance,1,9,2,MDAP_MF-DF-ALS-PCI,0.5381474820143884
lrzip,distance,1,9,2,MDA_MF-DF-ALS,0.53475935828877
lrzip,distance,1,9,2,MDP_MF-DF-PCI,0.5381474820143884
lrzip,distance,1,9,2,MD_MF-DF,0.53475935828877
lrzip,distance,1,9,2,PCI,0.5211382113821138
lrzip,distance,1,9,3,ALS,0.3789691085613416
lrzip,distance,1,9,3,AP_ALS-PCI,0.38509175162187204
lrzip,distance,1,9,3,Default,0.3428393484509741
lrzip,distance,1,9,3,MDAP_MF-DF-ALS-PCI,0.3803887993553585
lrzip,distance,1,9,3,MDA_MF-DF-ALS,0.37227664576802505
lrzip,distance,1,9,3,MDP_MF-DF-PCI,0.3803887993553585
lrzip,distance,1,9,3,MD_MF-DF,0.37227664576802505
lrzip,distance,1,9,3,PCI,0.3634021339863564
lrzip,distance,2,54,1,ALS,0.8918918918918918
lrzip,distance,2,54,1,AP_ALS-PCI,0.8918918918918918
lrzip,distance,2,54,1,Default,0.894736842105263
lrzip,distance,2,54,1,MDAP_MF-DF-ALS-PCI,0.8888888888888888
lrzip,distance,2,54,1,MDA_MF-DF-ALS,0.8888888888888888
lrzip,distance,2,54,1,MDP_MF-DF-PCI,0.8888888888888888
lrzip,distance,2,54,1,MD_MF-DF,0.8888888888888888
lrzip,distance,2,54,1,PCI,0.894736842105263
lrzip,distance,2,54,2,ALS,0.7399832495812394
lrzip,distance,2,54,2,AP_ALS-PCI,0.7445068027210884
lrzip,distance,2,54,2,Default,0.7291640378548895
lrzip,distance,2,54,2,MDAP_MF-DF-ALS-PCI,0.7383992805755395
lrzip,distance,2,54,2,MDA_MF-DF-ALS,0.7336007130124778
lrzip,distance,2,54,2,MDP_MF-DF-PCI,0.7383992805755395
lrzip,distance,2,54,2,MD_MF-DF,0.7336007130124778
lrzip,distance,2,54,2,PCI,0.7436585365853658
lrzip,distance,2,54,3,ALS,0.59306266548985
lrzip,distance,2,54,3,AP_ALS-PCI,0.605286376274328
lrzip,distance,2,54,3,Default,0.5666097093580326
lrzip,distance,2,54,3,MDAP_MF-DF-ALS-PCI,0.5976047542304592
lrzip,distance,2,54,3,MDA_MF-DF-ALS,0.5848315047021942
lrzip,distance,2,54,3,MDP_MF-DF-PCI,0.5976047542304592
lrzip,distance,2,54,3,MD_MF-DF,0.5848315047021942
lrzip,distance,2,54,3,PCI,0.60134860941053
lrzip,distance,3,108,1,ALS,0.8918918918918918
lrzip,distance,3,108,1,AP_ALS-PCI,0.8918918918918918
lrzip,distance,3,108,1,Default,0.894736842105263
lrzip,distance,3,108,1,MDAP_MF-DF-ALS-PCI,0.8888888888888888
lrzip,distance,3,108,1,MDA_MF-DF-ALS,0.8888888888888888
lrzip,distance,3,108,1,MDP_MF-DF-PCI,0.8888888888888888
lrzip,distance,3,108,1,MD_MF-DF,0.8888888888888888
lrzip,distance,3,108,1,PCI,0.894736842105263
lrzip,distance,3,108,2,ALS,0.7708542713567839
lrzip,distance,3,108,2,AP_ALS-PCI,0.7758503401360544
lrzip,distance,3,108,2,Default,0.7632492113564667
lrzip,distance,3,108,2,MDAP_MF-DF-ALS-PCI,0.7683453237410072
lrzip,distance,3,108,2,MDA_MF-DF-ALS,0.7632798573975044
lrzip,distance,3,108,2,MDP_MF-DF-PCI,0.7683453237410072
lrzip,distance,3,108,2,MD_MF-DF,0.7632798573975044
lrzip,distance,3,108,2,PCI,0.7786991869918698
lrzip,distance,3,108,3,ALS,0.6473398058252426
lrzip,distance,3,108,3,AP_ALS-PCI,0.6604281742354031
lrzip,distance,3,108,3,Default,0.6247157457681252
lrzip,distance,3,108,3,MDAP_MF-DF-ALS-PCI,0.6484508460918614
lrzip,distance,3,108,3,MDA_MF-DF-ALS,0.6346238244514106
lrzip,distance,3,108,3,MDP_MF-DF-PCI,0.6484508460918614
lrzip,distance,3,108,3,MD_MF-DF,0.6346238244514106
lrzip,distance,3,108,3,PCI,0.66200979534721
lrzip,random,1,9,1,ALS,0.7883783783783784
lrzip,random,1,9,1,AP_ALS-PCI,0.7883783783783784
lrzip,random,1,9,1,Default,0.7852631578947369
lrzip,random,1,9,1,MDAP_MF-DF-ALS-PCI,0.7825
lrzip,random,1,9,1,MDA_MF-DF-ALS,0.7825
lrzip,random,1,9,1,MDP_MF-DF-PCI,0.7825
lrzip,random,1,9,1,MD_MF-DF,0.7825
lrzip,random,1,9,1,PCI,0.7852631578947369
lrzip,random,1,9,2,ALS,0.5749748743718592
lrzip,random,1,9,2,AP_ALS-PCI,0.5781632653061224
lrzip,random,1,9,2,Default,0.5615141955835962
lrzip,random,1,9,2,MDAP_MF-DF-ALS-PCI,0.5668165467625899
lrzip,random,1,9,2,MDA_MF-DF-ALS,0.5627094474153297
lrzip,random,1,9,2,MDP_MF-DF-PCI,0.5668165467625899
lrzip,random,1,9,2,MD_MF-DF,0.5627094474153297
lrzip,random,1,9,2,PCI,0.5725365853658536
lrzip,random,1,9,3,ALS,0.40916857899382164
lrzip,random,1,9,3,AP_ALS-PCI,0.41703243744207596
lrzip,random,1,9,3,Default,0.38808048546790164
lrzip,random,1,9,3,MDAP_MF-DF-ALS-PCI,0.4039826752618855
lrzip,random,1,9,3,MDA_MF-DF-ALS,0.39451998432601876
lrzip,random,1,9,3,MDP_MF-DF-PCI,0.4039826752618855
lrzip,random,1,9,3,MD_MF-DF,0.39451998432601876
lrzip,random,1,9,3,PCI,0.41128389015217764
lrzip,random,2,54,1,ALS,0.8916216216216215
lrzip,random,2,54,1,AP_ALS-PCI,0.8916216216216215
lrzip,random,2,54,1,Default,0.8944736842105262
lrzip,random,2,54,1,MDAP_MF-DF-ALS-PCI,0.888611111111111
lrzip,random,2,54,1,MDA_MF-DF-ALS,0.888611111111111
lrzip,random,2,54,1,MDP_MF-DF-PCI,0.888611111111111
lrzip,random,2,54,1,MD_MF-DF,0.888611111111111
lrzip,random,2,54,1,PCI,0.8944736842105262
lrzip,random,2,54,2,ALS,0.7549916247906198
lrzip,random,2,54,2,AP_ALS-PCI,0.7597448979591835
lrzip,random,2,54,2,Default,0.7475236593059936
lrzip,random,2,54,2,MDAP_MF-DF-ALS-PCI,0.7513309352517986
lrzip,random,2,54,2,MDA_MF-DF-ALS,0.7464171122994653
lrzip,random,2,54,2,MDP_MF-DF-PCI,0.7513309352517986
lrzip,random,2,54,2,MD_MF-DF,0.7464171122994653
lrzip,random,2,54,2,PCI,0.7624878048780488
lrzip,random,2,54,3,ALS,0.6186195939982347
lrzip,random,2,54,3,AP_ALS-PCI,0.6309935125115848
lrzip,random,2,54,3,Default,0.5975918236984988
lrzip,random,2,54,3,MDAP_MF-DF-ALS-PCI,0.6179089443996777
lrzip,random,2,54,3,MDA_MF-DF-ALS,0.6047629310344828
lrzip,random,2,54,3,MDP_MF-DF-PCI,0.6179089443996777
lrzip,random,2,54,3,MD_MF-DF,0.6047629310344828
lrzip,random,2,54,3,PCI,0.6330820360328844
lrzip,random,3,108,1,ALS,0.8918918918918918
lrzip,random,3,108,1,AP_ALS-PCI,0.8918918918918918
lrzip,random,3,108,1,Default,0.894736842105263
lrzip,random,3,108,1,MDAP_MF-DF-ALS-PCI,0.8888888888888888
lrzip,random,3,108,1,MDA_MF-DF-ALS,0.8888888888888888
lrzip,random,3,108,1,MDP_MF-DF-PCI,0.8888888888888888
lrzip,random,3,108,1,MD_MF-DF,0.8888888888888888
lrzip,random,3,108,1,PCI,0.894736842105263
lrzip,random,3,108,2,ALS,0.7740536013400334
lrzip,random,3,108,2,AP_ALS-PCI,0.7790986394557824
lrzip,random,3,108,2,Default,0.7677760252365929
lrzip,random,3,108,2,MDAP_MF-DF-ALS-PCI,0.7717805755395684
lrzip,random,3,108,2,MDA_MF-DF-ALS,0.7666844919786096
lrzip,random,3,108,2,MDP_MF-DF-PCI,0.7717805755395684
lrzip,random,3,108,2,MD_MF-DF,0.7666844919786096
lrzip,random,3,108,2,PCI,0.7833658536585365
lrzip,random,3,108,3,ALS,0.6537210944395411
lrzip,random,3,108,3,AP_ALS-PCI,0.6670064874884152
lrzip,random,3,108,3,Default,0.6335723411050782
lrzip,random,3,108,3,MDAP_MF-DF-ALS-PCI,0.6550624496373891
lrzip,random,3,108,3,MDA_MF-DF-ALS,0.6413126959247648
lrzip,random,3,108,3,MDP_MF-DF-PCI,0.6550624496373891
lrzip,random,3,108,3,MD_MF-DF,0.6413126959247648
lrzip,random,3,108,3,PCI,0.6713835927934231
lrzip,solver,1,9,1,ALS,0.6575675675675674
lrzip,solver,1,9,1,AP_ALS-PCI,0.6575675675675674
lrzip,solver,1,9,1,Default,0.646842105263158
lrzip,solver,1,9,1,MDAP_MF-DF-ALS-PCI,0.6480555555555556
lrzip,solver,1,9,1,MDA_MF-DF-ALS,0.6480555555555556
lrzip,solver,1,9,1,MDP_MF-DF-PCI,0.6480555555555556
lrzip,solver,1,9,1,MD_MF-DF,0.6480555555555556
lrzip,solver,1,9,1,PCI,0.646842105263158
lrzip,solver,1,9,2,ALS,0.43616415410385256
lrzip,solver,1,9,2,AP_ALS-PCI,0.43897959183673463
lrzip,solver,1,9,2,Default,0.41902208201892743
lrzip,solver,1,9,2,MDAP_MF-DF-ALS-PCI,0.4264748201438849
lrzip,solver,1,9,2,MDA_MF-DF-ALS,0.42281639928698744
lrzip,solver,1,9,2,MDP_MF-DF-PCI,0.4264748201438849
lrzip,solver,1,9,2,MD_MF-DF,0.42281639928698744
lrzip,solver,1,9,2,PCI,0.42786991869918695
lrzip,solver,1,9,3,ALS,0.29191350397175636
lrzip,solver,1,9,3,AP_ALS-PCI,0.2984596848934198
lrzip,solver,1,9,3,Default,0.2721031619290961
lrzip,solver,1,9,3,MDAP_MF-DF-ALS-PCI,0.2869923448831587
lrzip,solver,1,9,3,MDA_MF-DF-ALS,0.2793554075235109
lrzip,solver,1,9,3,MDP_MF-DF-PCI,0.2869923448831587
lrzip,solver,1,9,3,MD_MF-DF,0.2793554075235109
lrzip,solver,1,9,3,PCI,0.2896134336190309
lrzip,solver,2,54,1,ALS,0.8413513513513513
lrzip,solver,2,54,1,AP_ALS-PCI,0.8413513513513513
lrzip,solver,2,54,1,Default,0.8436842105263157
lrzip,solver,2,54,1,MDAP_MF-DF-ALS-PCI,0.8369444444444444
lrzip,solver,2,54,1,MDA_MF-DF-ALS,0.8369444444444444
lrzip,solver,2,54,1,MDP_MF-DF-PCI,0.8369444444444444
lrzip,solver,2,54,1,MD_MF-DF,0.8369444444444444
lrzip,solver,2,54,1,PCI,0.8436842105263157
lrzip,solver,2,54,2,ALS,0.6653266331658291
lrzip,solver,2,54,2,AP_ALS-PCI,0.6692006802721088
lrzip,solver,2,54,2,Default,0.6580283911671924
lrzip,solver,2,54,2,MDAP_MF-DF-ALS-PCI,0.6595323741007193
lrzip,solver,2,54,2,MDA_MF-DF-ALS,0.6551336898395722
lrzip,solver,2,54,2,MDP_MF-DF-PCI,0.6595323741007193
lrzip,solver,2,54,2,MD_MF-DF,0.6551336898395722
lrzip,solver,2,54,2,PCI,0.6709756097560975
lrzip,solver,2,54,3,ALS,0.5141253309796998
lrzip,solver,2,54,3,AP_ALS-PCI,0.524368860055607
lrzip,solver,2,54,3,Default,0.49632226125838386
lrzip,solver,2,54,3,MDAP_MF-DF-ALS-PCI,0.5118835616438355
lrzip,solver,2,54,3,MDA_MF-DF-ALS,0.5006171630094043
lrzip,solver,2,54,3,MDP_MF-DF-PCI,0.5118835616438355
lrzip,solver,2,54,3,MD_MF-DF,0.5006171630094043
lrzip,solver,2,54,3,PCI,0.5260206401959069
lrzip,solver,3,108,1,ALS,0.8918918918918918
lrzip,solver,3,108,1,AP_ALS-PCI,0.8918918918918918
lrzip,solver,3,108,1,Default,0.894736842105263
lrzip,solver,3,108,1,MDAP_MF-DF-ALS-PCI,0.8888888888888888
lrzip,solver,3,108,1,MDA_MF-DF-ALS,0.8888888888888888
lrzip,solver,3,108,1,MDP_MF-DF-PCI,0.8888888888888888
lrzip,solver,3,108,1,MD_MF-DF,0.8888888888888888
lrzip,solver,3,108,1,PCI,0.894736842105263
lrzip,solver,3,108,2,ALS,0.7509380234505862
lrzip,solver,3,108,2,AP_ALS-PCI,0.7556292517006803
lrzip,solver,3,108,2,Default,0.743186119873817
lrzip,solver,3,108,2,MDAP_MF-DF-ALS-PCI,0.7471402877697841
lrzip,solver,3,108,2,MDA_MF-DF-ALS,0.7422638146167557
lrzip,solver,3,108,2,MDP_MF-DF-PCI,0.7471402877697841
lrzip,solver,3,108,2,MD_MF-DF,0.7422638146167557
lrzip,solver,3,108,2,PCI,0.7580487804878048
lrzip,solver,3,108,3,ALS,0.6135834068843777
lrzip,solver,3,108,3,AP_ALS-PCI,0.6258962001853567
lrzip,solver,3,108,3,Default,0.5924033854998403
lrzip,solver,3,108,3,MDAP_MF-DF-ALS-PCI,0.6130278001611603
lrzip,solver,3,108,3,MDA_MF-DF-ALS,0.6000528996865203
lrzip,solver,3,108,3,MDP_MF-DF-PCI,0.6130278001611603
lrzip,solver,3,108,3,MD_MF-DF,0.6000528996865203
lrzip,solver,3,108,3,PCI,0.6277155850970789
x264,distance,1,3,1,ALS,0.6585185185185185
x264,distance,1,3,1,AP_ALS-PCI,0.6585185185185185
x264,distance,1,3,1,Default,0.6513333333333332
x264,distance,1,3,1,MDAP_MF-DF-ALS-PCI,0.6534615384615384
x264,distance,1,3,1,MDA_MF-DF-ALS,0.6534615384615384
x264,distance,1,3,1,MDP_MF-DF-PCI,0.6534615384615384
x264,distance,1,3,1,MD_MF-DF,0.6534615384615384
x264,distance,1,3,1,PCI,0.6513333333333332
x264,distance,1,3,2,ALS,0.37075301204819266
x264,distance,1,3,2,AP_ALS-PCI,0.36332307692307686
x264,distance,1,3,2,Default,0.3636298076923077
x264,distance,1,3,2,MDAP_MF-DF-ALS-PCI,0.3664052287581699
x264,distance,1,3,2,MDA_MF-DF-ALS,0.3664052287581699
x264,distance,1,3,2,MDP_MF-DF-PCI,0.3664052287581699
x264,distance,1,3,2,MD_MF-DF,0.3664052287581699
x264,distance,1,3,2,PCI,0.3628
x264,distance,1,3,3,ALS,0.1929058441558441
x264,distance,1,3,3,AP_ALS-PCI,0.1852783772119119
x264,distance,1,3,3,Default,0.1869395821569734
x264,distance,1,3,3,MDAP_MF-DF-ALS-PCI,0.19043558850787762
x264,distance,1,3,3,MDA_MF-DF-ALS,0.19043558850787762
x264,distance,1,3,3,MDP_MF-DF-PCI,0.19043558850787762
x264,distance,1,3,3,MD_MF-DF,0.19043558850787762
x264,distance,1,3,3,PCI,0.18944479495268132
x264,distance,2,12,1,ALS,0.7607407407407406
x264,distance,2,12,1,AP_ALS-PCI,0.7607407407407406
x264,distance,2,12,1,Default,0.7616666666666667
x264,distance,2,12,1,MDAP_MF-DF-ALS-PCI,0.7515384615384615
x264,distance,2,12,1,MDA_MF-DF-ALS,0.7515384615384615
x264,distance,2,12,1,MDP_MF-DF-PCI,0.7515384615384615
x264,distance,2,12,1,MD_MF-DF,0.7515384615384615
x264,distance,2,12,1,PCI,0.7616666666666667
x264,distance,2,12,2,ALS,0.5246084337349397
x264,distance,2,12,2,AP_ALS-PCI,0.5143692307692307
x264,distance,2,12,2,Default,0.5238221153846153
x264,distance,2,12,2,MDAP_MF-DF-ALS-PCI,0.5098692810457516
x264,distance,2,12,2,MDA_MF-DF-ALS,0.5098692810457516
x264,distance,2,12,2,MDP_MF-DF-PCI,0.5098692810457516
x264,distance,2,12,2,MD_MF-DF,0.5098692810457516
x264,distance,2,12,2,PCI,0.5213
x264,distance,2,12,3,ALS,0.32954951298701296
x264,distance,2,12,3,AP_ALS-PCI,0.31491152352179536
x264,distance,2,12,3,Default,0.32697346132128735
x264,distance,2,12,3,MDAP_MF-DF-ALS-PCI,0.3168118628359592
x264,distance,2,12,3,MDA_MF-DF-ALS,0.3168118628359592
x264,distance,2,12,3,MDP_MF-DF-PCI,0.3168118628359592
x264,distance,2,12,3,MD_MF-DF,0.3168118628359592
x264,distance,2,12,3,PCI,0.3275488958990536
x264,distance,3,25,1,ALS,0.7759259259259258
x264,distance,3,25,1,AP_ALS-PCI,0.7759259259259258
x264,distance,3,25,1,Default,0.7963333333333334
x264,distance,3,25,1,MDAP_MF-DF-ALS-PCI,0.7673076923076922
x264,distance,3,25,1,MDA_MF-DF-ALS,0.7673076923076922
x264,distance,3,25,1,MDP_MF-DF-PCI,0.7673076923076922
x264,distance,3,25,1,MD_MF-DF,0.7673076923076922
x264,distance,3,25,1,PCI,0.7963333333333334
x264,distance,3,25,2,ALS,0.5726807228915662
x264,distance,3,25,2,AP_ALS-PCI,0.5634769230769231
x264,distance,3,25,2,Default,0.5942788461538462
x264,distance,3,25,2,MDAP_MF-DF-ALS-PCI,0.558921568627451
x264,distance,3,25,2,MDA_MF-DF-ALS,0.558921568627451
x264,distance,3,25,2,MDP_MF-DF-PCI,0.558921568627451
x264,distance,3,25,2,MD_MF-DF,0.558921568627451
x264,distance,3,25,2,PCI,0.591125
x264,distance,3,25,3,ALS,0.394512987012987
x264,distance,3,25,3,AP_ALS-PCI,0.3783426845058265
x264,distance,3,25,3,Default,0.4089836250705815
x264,distance,3,25,3,MDAP_MF-DF-ALS-PCI,0.3805699721964782
x264,distance,3,25,3,MDA_MF-DF-ALS,0.3805699721964782
x264,distance,3,25,3,MDP_MF-DF-PCI,0.3805699721964782
x264,distance,3,25,3,MD_MF-DF,0.3805699721964782
x264,distance,3,25,3,PCI,0.4072018927444795
x264,random,1,3,1,ALS,0.6977777777777777
x264,random,1,3,1,AP_ALS-PCI,0.6977777777777777
x264,random,1,3,1,Default,0.7036666666666666
x264,random,1,3,1,MDAP_MF-DF-ALS-PCI,0.6911538461538461
x264,random,1,3,1,MDA_MF-DF-ALS,0.6911538461538461
x264,random,1,3,1,MDP_MF-DF-PCI,0.6911538461538461
x264,random,1,3,1,MD_MF-DF,0.6911538461538461
x264,random,1,3,1,PCI,0.7036666666666666
x264,random,1,3,2,ALS,0.41451807228915655
x264,random,1,3,2,AP_ALS-PCI,0.4091076923076923
x264,random,1,3,2,Default,0.41187499999999994
x264,random,1,3,2,MDAP_MF-DF-ALS-PCI,0.4081372549019608
x264,random,1,3,2,MDA_MF-DF-ALS,0.4081372549019608
x264,random,1,3,2,MDP_MF-DF-PCI,0.4081372549019608
x264,random,1,3,2,MD_MF-DF,0.4081372549019608
x264,random,1,3,2,PCI,0.41112499999999996
x264,random,1,3,3,ALS,0.2255113636363636
x264,random,1,3,3,AP_ALS-PCI,0.21886059559775567
x264,random,1,3,3,Default,0.21872953133822695
x264,random,1,3,3,MDAP_MF-DF-ALS-PCI,0.22105189990732155
x264,random,1,3,3,MDA_MF-DF-ALS,0.22105189990732155
x264,random,1,3,3,MDP_MF-DF-PCI,0.22105189990732155
x264,random,1,3,3,MD_MF-DF,0.22105189990732155
x264,random,1,3,3,PCI,0.2198580441640378
x264,random,2,12,1,ALS,0.7759259259259258
x264,random,2,12,1,AP_ALS-PCI,0.7759259259259258
x264,random,2,12,1,Default,0.7980000000000002
x264,random,2,12,1,MDAP_MF-DF-ALS-PCI,0.7673076923076922
x264,random,2,12,1,MDA_MF-DF-ALS,0.7673076923076922
x264,random,2,12,1,MDP_MF-DF-PCI,0.7673076923076922
x264,random,2,12,1,MD_MF-DF,0.7673076923076922
x264,random,2,12,1,PCI,0.7980000000000002
x264,random,2,12,2,ALS,0.5818373493975904
x264,random,2,12,2,AP_ALS-PCI,0.5731692307692308
x264,random,2,12,2,Default,0.6048798076923076
x264,random,2,12,2,MDAP_MF-DF-ALS-PCI,0.567843137254902
x264,random,2,12,2,MDA_MF-DF-ALS,0.567843137254902
x264,random,2,12,2,MDP_MF-DF-PCI,0.567843137254902
x264,random,2,12,2,MD_MF-DF,0.567843137254902
x264,random,2,12,2,PCI,0.602725
x264,random,2,12,3,ALS,0.40245129870129864
x264,random,2,12,3,AP_ALS-PCI,0.3878420371169616
x264,random,2,12,3,Default,0.41387634105025406
x264,random,2,12,3,MDAP_MF-DF-ALS-PCI,0.3884476367006487
x264,random,2,12,3,MDA_MF-DF-ALS,0.3884476367006487
x264,random,2,12,3,MDP_MF-DF-PCI,0.3884476367006487
x264,random,2,12,3,MD_MF-DF,0.3884476367006487
x264,random,2,12,3,PCI,0.4138044164037854
x264,random,3,25,1,ALS,0.7777777777777777
x264,random,3,25,1,AP_ALS-PCI,0.7777777777777777
x264,random,3,25,1,Default,0.8
x264,random,3,25,1,MDAP_MF-DF-ALS-PCI,0.7692307692307692
x264,random,3,25,1,MDA_MF-DF-ALS,0.7692307692307692
x264,random,3,25,1,MDP_MF-DF-PCI,0.7692307692307692
x264,random,3,25,1,MD_MF-DF,0.7692307692307692
x264,random,3,25,1,PCI,0.8
x264,random,3,25,2,ALS,0.5975301204819277
x264,random,3,25,2,AP_ALS-PCI,0.5888615384615385
x264,random,3,25,2,Default,0.6275240384615384
x264,random,3,25,2,MDAP_MF-DF-ALS-PCI,0.5830065359477125
x264,random,3,25,2,MDA_MF-DF-ALS,0.5830065359477125
x264,random,3,25,2,MDP_MF-DF-PCI,0.5830065359477125
x264,random,3,25,2,MD_MF-DF,0.5830065359477125
x264,random,3,25,2,PCI,0.6252
x264,random,3,25,3,ALS,0.4441112012987013
x264,random,3,25,3,AP_ALS-PCI,0.42724212343547685
x264,random,3,25,3,Default,0.46941276115189157
x264,random,3,25,3,MDAP_MF-DF-ALS-PCI,0.4267377201112141
x264,random,3,25,3,MDA_MF-DF-ALS,0.4267377201112141
x264,random,3,25,3,MDP_MF-DF-PCI,0.4267377201112141
x264,random,3,25,3,MD_MF-DF,0.4267377201112141
x264,random,3,25,3,PCI,0.46819873817034696
x264,solver,1,3,1,ALS,0.49962962962962953
x264,solver,1,3,1,AP_ALS-PCI,0.49962962962962953
x264,solver,1,3,1,Default,0.5023333333333333
x264,solver,1,3,1,MDAP_MF-DF-ALS-PCI,0.5
x264,solver,1,3,1,MDA_MF-DF-ALS,0.5
x264,solver,1,3,1,MDP_MF-DF-PCI,0.5
x264,solver,1,3,1,MD_MF-DF,0.5
x264,solver,1,3,1,PCI,0.5023333333333333
x264,solver,1,3,2,ALS,0.2490060240963855
x264,solver,1,3,2,AP_ALS-PCI,0.24670769230769227
x264,solver,1,3,2,Default,0.2503365384615384
x264,solver,1,3,2,MDAP_MF-DF-ALS-PCI,0.24934640522875814
x264,solver,1,3,2,MDA_MF-DF-ALS,0.24934640522875814
x264,solver,1,3,2,MDP_MF-DF-PCI,0.24934640522875814
x264,solver,1,3,2,MD_MF-DF,0.24934640522875814
x264,solver,1,3,2,PCI,0.25147499999999995
x264,solver,1,3,3,ALS,0.12365665584415579
x264,solver,1,3,3,AP_ALS-PCI,0.1210919292188174
x264,solver,1,3,3,Default,0.12376623376623373
x264,solver,1,3,3,MDAP_MF-DF-ALS-PCI,0.1238646895273401
x264,solver,1,3,3,MDA_MF-DF-ALS,0.1238646895273401
x264,solver,1,3,3,MDP_MF-DF-PCI,0.1238646895273401
x264,solver,1,3,3,MD_MF-DF,0.1238646895273401
x264,solver,1,3,3,PCI,0.1262965299684542
x264,solver,2,12,1,ALS,0.7037037037037037
x264,solver,2,12,1,AP_ALS-PCI,0.7037037037037037
x264,solver,2,12,1,Default,0.7093333333333333
x264,solver,2,12,1,MDAP_MF-DF-ALS-PCI,0.6923076923076921
x264,solver,2,12,1,MDA_MF-DF-ALS,0.6923076923076921
x264,solver,2,12,1,MDP_MF-DF-PCI,0.6923076923076921
x264,solver,2,12,1,MD_MF-DF,0.6923076923076921
x264,solver,2,12,1,PCI,0.7093333333333333
x264,solver,2,12,2,ALS,0.4704518072289156
x264,solver,2,12,2,AP_ALS-PCI,0.46052307692307687
x264,solver,2,12,2,Default,0.4684615384615384
x264,solver,2,12,2,MDAP_MF-DF-ALS-PCI,0.45660130718954245
x264,solver,2,12,2,MDA_MF-DF-ALS,0.45660130718954245
x264,solver,2,12,2,MDP_MF-DF-PCI,0.45660130718954245
x264,solver,2,12,2,MD_MF-DF,0.45660130718954245
x264,solver,2,12,2,PCI,0.46364999999999995
x264,solver,2,12,3,ALS,0.29529626623376615
x264,solver,2,12,3,AP_ALS-PCI,0.28238670694864043
x264,solver,2,12,3,Default,0.28824392998306037
x264,solver,2,12,3,MDAP_MF-DF-ALS-PCI,0.28409638554216865
x264,solver,2,12,3,MDA_MF-DF-ALS,0.28409638554216865
x264,solver,2,12,3,MDP_MF-DF-PCI,0.28409638554216865
x264,solver,2,12,3,MD_MF-DF,0.28409638554216865
x264,solver,2,12,3,PCI,0.2849463722397476
x264,solver,3,25,1,ALS,0.7429629629629629
x264,solver,3,25,1,AP_ALS-PCI,0.7429629629629629
x264,solver,3,25,1,Default,0.763
x264,solver,3,25,1,MDAP_MF-DF-ALS-PCI,0.7330769230769231
x264,solver,3,25,1,MDA_MF-DF-ALS,0.7330769230769231
x264,solver,3,25,1,MDP_MF-DF-PCI,0.7330769230769231
x264,solver,3,25,1,MD_MF-DF,0.7330769230769231
x264,solver,3,25,1,PCI,0.763
x264,solver,3,25,2,ALS,0.535421686746988
x264,solver,3,25,2,AP_ALS-PCI,0.5254153846153845
x264,solver,3,25,2,Default,0.5564423076923076
x264,solver,3,25,2,MDAP_MF-DF-ALS-PCI,0.5198692810457516
x264,solver,3,25,2,MDA_MF-DF-ALS,0.5198692810457516
x264,solver,3,25,2,MDP_MF-DF-PCI,0.5198692810457516
x264,solver,3,25,2,MD_MF-DF,0.5198692810457516
x264,solver,3,25,2,PCI,0.552275
x264,solver,3,25,3,ALS,0.3640909090909091
