system,strategy,sample_size_source_t,sample_size,coverage_t,run,metric,coverage
lrzip,random,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.75539568345323738
lrzip,random,1,10,2,2,MDA_MF-DF-ALS,0.75401069518716579
lrzip,random,1,10,2,2,MDP_MF-DF-PCI,0.75539568345323738
lrzip,random,1,10,2,2,MD_MF-DF,0.75401069518716579
lrzip,random,1,10,2,2,PCI,0.77073170731707319
lrzip,random,1,10,3,2,ALS,0.61694616063548102
lrzip,random,1,10,3,2,AP_ALS-PCI,0.61760889712696942
lrzip,random,1,10,3,2,Default,0.63094857872884058
lrzip,random,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.60697018533440772
lrzip,random,1,10,3,2,MDA_MF-DF-ALS,0.60188087774294674
lrzip,random,1,10,3,2,MDP_MF-DF-PCI,0.60697018533440772
lrzip,random,1,10,3,2,MD_MF-DF,0.60188087774294674
lrzip,random,1,10,3,2,PCI,0.63145006122092007
lrzip,distance,1,10,1,1,ALS,0.78378378378378377
lrzip,distance,1,10,1,1,AP_ALS-PCI,0.78378378378378377
lrzip,distance,1,10,1,1,Default,0.76315789473684215
lrzip,distance,1,10,1,1,MDAP_MF-DF-ALS-PCI,0.77777777777777779
lrzip,distance,1,10,1,1,MDA_MF-DF-ALS,0.77777777777777779
lrzip,distance,1,10,1,1,MDP_MF-DF-PCI,0.77777777777777779
lrzip,distance,1,10,1,1,MD_MF-DF,0.77777777777777779
lrzip,distance,1,10,1,1,PCI,0.76315789473684215
lrzip,distance,1,10,2,1,ALS,0.55946398659966501
lrzip,distance,1,10,2,1,AP_ALS-PCI,0.56122448979591832
lrzip,distance,1,10,2,1,Default,0.52681388012618302
lrzip,distance,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.55575539568345322
lrzip,distance,1,10,2,1,MDA_MF-DF-ALS,0.55258467023172908
lrzip,distance,1,10,2,1,MDP_MF-DF-PCI,0.55575539568345322
lrzip,distance,1,10,2,1,MD_MF-DF,0.55258467023172908
lrzip,distance,1,10,2,1,PCI,0.53658536585365857
lrzip,distance,1,10,3,1,ALS,0.3881729920564872
lrzip,distance,1,10,3,1,AP_ALS-PCI,0.3948100092678406
lrzip,distance,1,10,3,1,Default,0.35116576173746405
lrzip,distance,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.39282836422240131
lrzip,distance,1,10,3,1,MDA_MF-DF-ALS,0.38499216300940436
lrzip,distance,1,10,3,1,MDP_MF-DF-PCI,0.39282836422240131
lrzip,distance,1,10,3,1,MD_MF-DF,0.38499216300940436
lrzip,distance,1,10,3,1,PCI,0.37257302781178941
lrzip,distance,1,10,1,2,ALS,0.72972972972972971
lrzip,distance,1,10,1,2,AP_ALS-PCI,0.72972972972972971
lrzip,distance,1,10,1,2,Default,0.71052631578947367
lrzip,distance,1,10,1,2,MDAP_MF-DF-ALS-PCI,0.72222222222222221
lrzip,distance,1,10,1,2,MDA_MF-DF-ALS,0.72222222222222221
lrzip,distance,1,10,1,2,MDP_MF-DF-PCI,0.72222222222222221
lrzip,distance,1,10,1,2,MD_MF-DF,0.72222222222222221
lrzip,distance,1,10,1,2,PCI,0.71052631578947367
lrzip,distance,1,10,2,2,ALS,0.51758793969849248
lrzip,distance,1,10,2,2,AP_ALS-PCI,0.51870748299319724
lrzip,distance,1,10,2,2,Default,0.48738170347003157
lrzip,distance,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.50899280575539574
lrzip,distance,1,10,2,2,MDA_MF-DF-ALS,0.50623885918003564
lrzip,distance,1,10,2,2,MDP_MF-DF-PCI,0.50899280575539574
lrzip,distance,1,10,2,2,MD_MF-DF,0.50623885918003564
lrzip,distance,1,10,2,2,PCI,0.49593495934959347
lrzip,distance,1,10,3,2,ALS,0.36504854368932038
lrzip,distance,1,10,3,2,AP_ALS-PCI,0.36904541241890637
lrzip,distance,1,10,3,2,Default,0.3302459278185883
lrzip,distance,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.36019339242546333
lrzip,distance,1,10,3,2,MDA_MF-DF-ALS,0.35325235109717867
lrzip,distance,1,10,3,2,MDP_MF-DF-PCI,0.36019339242546333
lrzip,distance,1,10,3,2,MD_MF-DF,0.35325235109717867
lrzip,distance,1,10,3,2,PCI,0.348259576701067
lrzip,solver,1,10,1,1,ALS,0.64864864864864868
lrzip,solver,1,10,1,1,AP_ALS-PCI,0.64864864864864868
lrzip,solver,1,10,1,1,Default,0.65789473684210531
lrzip,solver,1,10,1,1,MDAP_MF-DF-ALS-PCI,0.63888888888888884
lrzip,solver,1,10,1,1,MDA_MF-DF-ALS,0.63888888888888884
lrzip,solver,1,10,1,1,MDP_MF-DF-PCI,0.63888888888888884
lrzip,solver,1,10,1,1,MD_MF-DF,0.63888888888888884
lrzip,solver,1,10,1,1,PCI,0.65789473684210531
lrzip,solver,1,10,2,1,ALS,0.42378559463986598
lrzip,solver,1,10,2,1,AP_ALS-PCI,0.4268707482993197
lrzip,solver,1,10,2,1,Default,0.42902208201892744
lrzip,solver,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.41906474820143885
lrzip,solver,1,10,2,1,MDA_MF-DF-ALS,0.41532976827094475
lrzip,solver,1,10,2,1,MDP_MF-DF-PCI,0.41906474820143885
lrzip,solver,1,10,2,1,MD_MF-DF,0.41532976827094475
lrzip,solver,1,10,2,1,PCI,0.43902439024390244
lrzip,solver,1,10,3,1,ALS,0.28067078552515445
lrzip,solver,1,10,3,1,AP_ALS-PCI,0.28804448563484708
lrzip,solver,1,10,3,1,Default,0.2805812839348451
lrzip,solver,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.28384367445608383
lrzip,solver,1,10,3,1,MDA_MF-DF-ALS,0.27605799373040751
lrzip,solver,1,10,3,1,MDP_MF-DF-PCI,0.28384367445608383
lrzip,solver,1,10,3,1,MD_MF-DF,0.27605799373040751
lrzip,solver,1,10,3,1,PCI,0.30103200979534722
lrzip,solver,1,10,1,2,ALS,0.64864864864864868
lrzip,solver,1,10,1,2,AP_ALS-PCI,0.64864864864864868
lrzip,solver,1,10,1,2,Default,0.65789473684210531
lrzip,solver,1,10,1,2,MDAP_MF-DF-ALS-PCI,0.63888888888888884
lrzip,solver,1,10,1,2,MDA_MF-DF-ALS,0.63888888888888884
lrzip,solver,1,10,1,2,MDP_MF-DF-PCI,0.63888888888888884
lrzip,solver,1,10,1,2,MD_MF-DF,0.63888888888888884
lrzip,solver,1,10,1,2,PCI,0.65789473684210531
lrzip,solver,1,10,2,2,ALS,0.42546063651591287
lrzip,solver,1,10,2,2,AP_ALS-PCI,0.4268707482993197
lrzip,solver,1,10,2,2,Default,0.43059936908517349
lrzip,solver,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.42086330935251798
lrzip,solver,1,10,2,2,MDA_MF-DF-ALS,0.41711229946524064
lrzip,solver,1,10,2,2,MDP_MF-DF-PCI,0.42086330935251798
lrzip,solver,1,10,2,2,MD_MF-DF,0.41711229946524064
lrzip,solver,1,10,2,2,PCI,0.43902439024390244
lrzip,solver,1,10,3,2,ALS,0.28349514563106798
lrzip,solver,1,10,3,2,AP_ALS-PCI,0.28841519925857273
lrzip,solver,1,10,3,2,Default,0.28313637815394443
lrzip,solver,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.28686543110394841
lrzip,solver,1,10,3,2,MDA_MF-DF-ALS,0.27899686520376177
lrzip,solver,1,10,3,2,MDP_MF-DF-PCI,0.28686543110394841
lrzip,solver,1,10,3,2,MD_MF-DF,0.27899686520376177
lrzip,solver,1,10,3,2,PCI,0.30138184362427844
lrzip,random,2,10,1,1,ALS,0.91891891891891897
lrzip,random,2,10,1,1,AP_ALS-PCI,0.91891891891891897
lrzip,random,2,10,1,1,Default,0.92105263157894735
lrzip,random,2,10,1,1,MDAP_MF-DF-ALS-PCI,0.91666666666666663
lrzip,random,2,10,1,1,MDA_MF-DF-ALS,0.91666666666666663
lrzip,random,2,10,1,1,MDP_MF-DF-PCI,0.91666666666666663
lrzip,random,2,10,1,1,MD_MF-DF,0.91666666666666663
lrzip,random,2,10,1,1,PCI,0.92105263157894735
lrzip,random,2,10,2,1,ALS,0.76381909547738691
lrzip,random,2,10,2,1,AP_ALS-PCI,0.76020408163265307
lrzip,random,2,10,2,1,Default,0.77287066246056779
lrzip,random,2,10,2,1,MDAP_MF-DF-ALS-PCI,0.75179856115107913
lrzip,random,2,10,2,1,MDA_MF-DF-ALS,0.75401069518716579
lrzip,random,2,10,2,1,MDP_MF-DF-PCI,0.75179856115107913
lrzip,random,2,10,2,1,MD_MF-DF,0.75401069518716579
lrzip,random,2,10,2,1,PCI,0.77073170731707319
lrzip,random,2,10,3,1,ALS,0.61341571050308918
lrzip,random,2,10,3,1,AP_ALS-PCI,0.60908248378127894
lrzip,random,2,10,3,1,Default,0.62775471095496649
lrzip,random,2,10,3,1,MDAP_MF-DF-ALS-PCI,0.59730056406124088
lrzip,random,2,10,3,1,MDA_MF-DF-ALS,0.59796238244514111
lrzip,random,2,10,3,1,MDP_MF-DF-PCI,0.59730056406124088
lrzip,random,2,10,3,1,MD_MF-DF,0.59796238244514111
lrzip,random,2,10,3,1,PCI,0.62777680601714181
lrzip,random,2,10,1,2,ALS,0.86486486486486491
lrzip,random,2,10,1,2,AP_ALS-PCI,0.86486486486486491
lrzip,random,2,10,1,2,Default,0.86842105263157898
lrzip,random,2,10,1,2,MDAP_MF-DF-ALS-PCI,0.86111111111111116
lrzip,random,2,10,1,2,MDA_MF-DF-ALS,0.86111111111111116
lrzip,random,2,10,1,2,MDP_MF-DF-PCI,0.86111111111111116
lrzip,random,2,10,1,2,MD_MF-DF,0.86111111111111116
lrzip,random,2,10,1,2,PCI,0.86842105263157898
lrzip,random,2,10,2,2,ALS,0.71356783919597988
lrzip,random,2,10,2,2,AP_ALS-PCI,0.7125850340136054
lrzip,random,2,10,2,2,Default,0.72239747634069396
lrzip,random,2,10,2,2,MDAP_MF-DF-ALS-PCI,0.70503597122302153
lrzip,random,2,10,2,2,MDA_MF-DF-ALS,0.70409982174688057
lrzip,random,2,10,2,2,MDP_MF-DF-PCI,0.70503597122302153
lrzip,random,2,10,2,2,MD_MF-DF,0.70409982174688057
lrzip,random,2,10,2,2,PCI,0.7219512195121951
lrzip,random,2,10,3,2,ALS,0.57846425419240954
lrzip,random,2,10,3,2,AP_ALS-PCI,0.57757182576459687
lrzip,random,2,10,3,2,Default,0.59134461833280105
lrzip,random,2,10,3,2,MDAP_MF-DF-ALS-PCI,0.56869460112812253
lrzip,random,2,10,3,2,MDA_MF-DF-ALS,0.56465517241379315
lrzip,random,2,10,3,2,MDP_MF-DF-PCI,0.56869460112812253
lrzip,random,2,10,3,2,MD_MF-DF,0.56465517241379315
lrzip,random,2,10,3,2,PCI,0.59331817386741292
lrzip,distance,2,10,1,1,ALS,0.78378378378378377
lrzip,distance,2,10,1,1,AP_ALS-PCI,0.78378378378378377
lrzip,distance,2,10,1,1,Default,0.76315789473684215
lrzip,distance,2,10,1,1,MDAP_MF-DF-ALS-PCI,0.77777777777777779
lrzip,distance,2,10,1,1,MDA_MF-DF-ALS,0.77777777777777779
lrzip,distance,2,10,1,1,MDP_MF-DF-PCI,0.77777777777777779
lrzip,distance,2,10,1,1,MD_MF-DF,0.77777777777777779
lrzip,distance,2,10,1,1,PCI,0.76315789473684215
lrzip,distance,2,10,2,1,ALS,0.55946398659966501
lrzip,distance,2,10,2,1,AP_ALS-PCI,0.56122448979591832
lrzip,distance,2,10,2,1,Default,0.52681388012618302
lrzip,distance,2,10,2,1,MDAP_MF-DF-ALS-PCI,0.55575539568345322
lrzip,distance,2,10,2,1,MDA_MF-DF-ALS,0.55258467023172908
lrzip,distance,2,10,2,1,MDP_MF-DF-PCI,0.55575539568345322
lrzip,distance,2,10,2,1,MD_MF-DF,0.55258467023172908
lrzip,distance,2,10,2,1,PCI,0.53658536585365857
lrzip,distance,2,10,3,1,ALS,0.3881729920564872
lrzip,distance,2,10,3,1,AP_ALS-PCI,0.3948100092678406
lrzip,distance,2,10,3,1,Default,0.35116576173746405
lrzip,distance,2,10,3,1,MDAP_MF-DF-ALS-PCI,0.39282836422240131
lrzip,distance,2,10,3,1,MDA_MF-DF-ALS,0.38499216300940436
lrzip,distance,2,10,3,1,MDP_MF-DF-PCI,0.39282836422240131
lrzip,distance,2,10,3,1,MD_MF-DF,0.38499216300940436
lrzip,distance,2,10,3,1,PCI,0.37257302781178941
lrzip,distance,2,10,1,2,ALS,0.72972972972972971
lrzip,distance,2,10,1,2,AP_ALS-PCI,0.72972972972972971
lrzip,distance,2,10,1,2,Default,0.71052631578947367
lrzip,distance,2,10,1,2,MDAP_MF-DF-ALS-PCI,0.72222222222222221
lrzip,distance,2,10,1,2,MDA_MF-DF-ALS,0.72222222222222221
lrzip,distance,2,10,1,2,MDP_MF-DF-PCI,0.72222222222222221
lrzip,distance,2,10,1,2,MD_MF-DF,0.72222222222222221
lrzip,distance,2,10,1,2,PCI,0.71052631578947367
lrzip,distance,2,10,2,2,ALS,0.51758793969849248
lrzip,distance,2,10,2,2,AP_ALS-PCI,0.51870748299319724
lrzip,distance,2,10,2,2,Default,0.48738170347003157
lrzip,distance,2,10,2,2,MDAP_MF-DF-ALS-PCI,0.50899280575539574
lrzip,distance,2,10,2,2,MDA_MF-DF-ALS,0.50623885918003564
lrzip,distance,2,10,2,2,MDP_MF-DF-PCI,0.50899280575539574
lrzip,distance,2,10,2,2,MD_MF-DF,0.50623885918003564
lrzip,distance,2,10,2,2,PCI,0.49593495934959347
lrzip,distance,2,10,3,2,ALS,0.36504854368932038
lrzip,distance,2,10,3,2,AP_ALS-PCI,0.36904541241890637
lrzip,distance,2,10,3,2,Default,0.3302459278185883
lrzip,distance,2,10,3,2,MDAP_MF-DF-ALS-PCI,0.36019339242546333
lrzip,distance,2,10,3,2,MDA_MF-DF-ALS,0.35325235109717867
lrzip,distance,2,10,3,2,MDP_MF-DF-PCI,0.36019339242546333
lrzip,distance,2,10,3,2,MD_MF-DF,0.35325235109717867
lrzip,distance,2,10,3,2,PCI,0.348259576701067
lrzip,solver,2,10,1,1,ALS,0.64864864864864868
lrzip,solver,2,10,1,1,AP_ALS-PCI,0.64864864864864868
lrzip,solver,2,10,1,1,Default,0.65789473684210531
lrzip,solver,2,10,1,1,MDAP_MF-DF-ALS-PCI,0.63888888888888884
lrzip,solver,2,10,1,1,MDA_MF-DF-ALS,0.63888888888888884
lrzip,solver,2,10,1,1,MDP_MF-DF-PCI,0.63888888888888884
lrzip,solver,2,10,1,1,MD_MF-DF,0.63888888888888884
lrzip,solver,2,10,1,1,PCI,0.65789473684210531
lrzip,solver,2,10,2,1,ALS,0.42378559463986598
lrzip,solver,2,10,2,1,AP_ALS-PCI,0.4268707482993197
lrzip,solver,2,10,2,1,Default,0.42902208201892744
lrzip,solver,2,10,2,1,MDAP_MF-DF-ALS-PCI,0.41906474820143885
lrzip,solver,2,10,2,1,MDA_MF-DF-ALS,0.41532976827094475
lrzip,solver,2,10,2,1,MDP_MF-DF-PCI,0.41906474820143885
lrzip,solver,2,10,2,1,MD_MF-DF,0.41532976827094475
lrzip,solver,2,10,2,1,PCI,0.43902439024390244
lrzip,solver,2,10,3,1,ALS,0.28067078552515445
lrzip,solver,2,10,3,1,AP_ALS-PCI,0.28804448563484708
lrzip,solver,2,10,3,1,Default,0.2805812839348451
lrzip,solver,2,10,3,1,MDAP_MF-DF-ALS-PCI,0.28384367445608383
lrzip,solver,2,10,3,1,MDA_MF-DF-ALS,0.27605799373040751
lrzip,solver,2,10,3,1,MDP_MF-DF-PCI,0.28384367445608383
lrzip,solver,2,10,3,1,MD_MF-DF,0.27605799373040751
lrzip,solver,2,10,3,1,PCI,0.30103200979534722
lrzip,solver,2,10,1,2,ALS,0.64864864864864868
lrzip,solver,2,10,1,2,AP_ALS-PCI,0.64864864864864868
lrzip,solver,2,10,1,2,Default,0.65789473684210531
lrzip,solver,2,10,1,2,MDAP_MF-DF-ALS-PCI,0.63888888888888884
lrzip,solver,2,10,1,2,MDA_MF-DF-ALS,0.63888888888888884
lrzip,solver,2,10,1,2,MDP_MF-DF-PCI,0.63888888888888884
lrzip,solver,2,10,1,2,MD_MF-DF,0.63888888888888884
lrzip,solver,2,10,1,2,PCI,0.65789473684210531
lrzip,solver,2,10,2,2,ALS,0.42546063651591287
lrzip,solver,2,10,2,2,AP_ALS-PCI,0.4268707482993197
lrzip,solver,2,10,2,2,Default,0.43059936908517349
lrzip,solver,2,10,2,2,MDAP_MF-DF-ALS-PCI,0.42086330935251798
lrzip,solver,2,10,2,2,MDA_MF-DF-ALS,0.41711229946524064
lrzip,solver,2,10,2,2,MDP_MF-DF-PCI,0.42086330935251798
lrzip,solver,2,10,2,2,MD_MF-DF,0.41711229946524064
lrzip,solver,2,10,2,2,PCI,0.43902439024390244
lrzip,solver,2,10,3,2,ALS,0.28349514563106798
lrzip,solver,2,10,3,2,AP_ALS-PCI,0.28841519925857273
lrzip,solver,2,10,3,2,Default,0.28313637815394443
lrzip,solver,2,10,3,2,MDAP_MF-DF-ALS-PCI,0.28686543110394841
lrzip,solver,2,10,3,2,MDA_MF-DF-ALS,0.27899686520376177
lrzip,solver,2,10,3,2,MDP_MF-DF-PCI,0.28686543110394841
lrzip,solver,2,10,3,2,MD_MF-DF,0.27899686520376177
lrzip,solver,2,10,3,2,PCI,0.30138184362427844
Polly,random,1,10,1,1,ALS,0.96491228070175439
Polly,random,1,10,1,1,AP_ALS-PCI,0.96491228070175439
Polly,random,1,10,1,1,Default,0.971830985915493
Polly,random,1,10,1,1,MDAP_MF-DF-ALS-PCI,0.9642857142857143
Polly,random,1,10,1,1,MDA_MF-DF-ALS,0.9642857142857143
Polly,random,1,10,1,1,MDP_MF-DF-PCI,0.967741935483871
Polly,random,1,10,1,1,MD_MF-DF,0.967741935483871
Polly,random,1,10,1,1,PCI,0.971830985915493
Polly,random,1,10,2,1,ALS,0.82754098360655737
Polly,random,1,10,2,1,AP_ALS-PCI,0.82697368421052631
Polly,random,1,10,2,1,Default,0.86403326403326408
Polly,random,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.82208588957055218
Polly,random,1,10,2,1,MDA_MF-DF-ALS,0.82232811436351261
Polly,random,1,10,2,1,MDP_MF-DF-PCI,0.82918739635157546
Polly,random,1,10,2,1,MD_MF-DF,0.82937603533959137
Polly,random,1,10,2,1,PCI,0.86263736263736268
Polly,random,1,10,3,1,ALS,0.63960504662643991
Polly,random,1,10,3,1,AP_ALS-PCI,0.63778156050829338
Polly,random,1,10,3,1,Default,0.70936426448450229
Polly,random,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.62811573629493545
Polly,random,1,10,3,1,MDA_MF-DF-ALS,0.62844551615183142
Polly,random,1,10,3,1,MDP_MF-DF-PCI,0.63209913858243916
Polly,random,1,10,3,1,MD_MF-DF,0.63233832344347718
Polly,random,1,10,3,1,PCI,0.70521215561457218
Polly,random,1,10,1,2,ALS,1
Polly,random,1,10,1,2,AP_ALS-PCI,1
Polly,random,1,10,1,2,Default,1
Polly,random,1,10,1,2,MDAP_MF-DF-ALS-PCI,1
Polly,random,1,10,1,2,MDA_MF-DF-ALS,1
Polly,random,1,10,1,2,MDP_MF-DF-PCI,1
Polly,random,1,10,1,2,MD_MF-DF,1
Polly,random,1,10,1,2,PCI,1
Polly,random,1,10,2,2,ALS,0.84393442622950821
Polly,random,1,10,2,2,AP_ALS-PCI,0.84342105263157896
Polly,random,1,10,2,2,Default,0.88274428274428274
Polly,random,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.83776414451261072
Polly,random,1,10,2,2,MDA_MF-DF-ALS,0.83798502382573181
Polly,random,1,10,2,2,MDP_MF-DF-PCI,0.84411276948590386
Polly,random,1,10,2,2,MD_MF-DF,0.84428492545554945
Polly,random,1,10,2,2,PCI,0.88081149619611154
Polly,random,1,10,3,2,ALS,0.64136823132983312
Polly,random,1,10,3,2,AP_ALS-PCI,0.6395233759550295
Polly,random,1,10,3,2,Default,0.71710348554444747
Polly,random,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.62853325539643434
Polly,random,1,10,3,2,MDA_MF-DF-ALS,0.62936016297343367
Polly,random,1,10,3,2,MDP_MF-DF-PCI,0.63421490101254341
Polly,random,1,10,3,2,MD_MF-DF,0.63492876291454559
Polly,random,1,10,3,2,PCI,0.71198329515275605
Polly,distance,1,10,1,1,ALS,0.7192982456140351
Polly,distance,1,10,1,1,AP_ALS-PCI,0.7192982456140351
Polly,distance,1,10,1,1,Default,0.70422535211267601
Polly,distance,1,10,1,1,MDAP_MF-DF-ALS-PCI,0.7142857142857143
Polly,distance,1,10,1,1,MDA_MF-DF-ALS,0.7142857142857143
Polly,distance,1,10,1,1,MDP_MF-DF-PCI,0.72580645161290325
Polly,distance,1,10,1,1,MD_MF-DF,0.72580645161290325
Polly,distance,1,10,1,1,PCI,0.70422535211267601
Polly,distance,1,10,2,1,ALS,0.46819672131147538
Polly,distance,1,10,2,1,AP_ALS-PCI,0.46710526315789475
Polly,distance,1,10,2,1,Default,0.44282744282744285
Polly,distance,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.45875937286980234
Polly,distance,1,10,2,1,MDA_MF-DF-ALS,0.45881552076242343
Polly,distance,1,10,2,1,MDP_MF-DF-PCI,0.47263681592039802
Polly,distance,1,10,2,1,MD_MF-DF,0.47266703478741029
Polly,distance,1,10,2,1,PCI,0.44632290786136941
Polly,distance,1,10,3,1,ALS,0.29006347464932214
Polly,distance,1,10,3,1,AP_ALS-PCI,0.28834962986421758
Polly,distance,1,10,3,1,Default,0.26124213533021962
Polly,distance,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.27990480564485826
Polly,distance,1,10,3,1,MDA_MF-DF-ALS,0.27975720284372013
Polly,distance,1,10,3,1,MDP_MF-DF-PCI,0.29061508236360889
Polly,distance,1,10,3,1,MD_MF-DF,0.29046055604084459
Polly,distance,1,10,3,1,PCI,0.26766274048695443
Polly,distance,1,10,1,2,ALS,0.7192982456140351
Polly,distance,1,10,1,2,AP_ALS-PCI,0.7192982456140351
Polly,distance,1,10,1,2,Default,0.73239436619718312
Polly,distance,1,10,1,2,MDAP_MF-DF-ALS-PCI,0.7142857142857143
Polly,distance,1,10,1,2,MDA_MF-DF-ALS,0.7142857142857143
Polly,distance,1,10,1,2,MDP_MF-DF-PCI,0.72580645161290325
Polly,distance,1,10,1,2,MD_MF-DF,0.72580645161290325
Polly,distance,1,10,1,2,PCI,0.73239436619718312
Polly,distance,1,10,2,2,ALS,0.47278688524590162
Polly,distance,1,10,2,2,AP_ALS-PCI,0.47171052631578947
Polly,distance,1,10,2,2,Default,0.47650727650727653
Polly,distance,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.46353101567825494
Polly,distance,1,10,2,2,MDA_MF-DF-ALS,0.46358066712049012
Polly,distance,1,10,2,2,MDP_MF-DF-PCI,0.4754007739082366
Polly,distance,1,10,2,2,MD_MF-DF,0.47542794036443953
Polly,distance,1,10,2,2,PCI,0.47886728655959426
Polly,distance,1,10,3,2,ALS,0.29664603087532326
Polly,distance,1,10,3,2,AP_ALS-PCI,0.2946835042159851
Polly,distance,1,10,3,2,Default,0.28976724437410739
Polly,distance,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.28645985553839087
Polly,distance,1,10,3,2,MDA_MF-DF-ALS,0.28645075458362784
Polly,distance,1,10,3,2,MDP_MF-DF-PCI,0.29372827565361947
Polly,distance,1,10,3,2,MD_MF-DF,0.29371366607427934
Polly,distance,1,10,3,2,PCI,0.29462566140247737
Polly,solver,1,10,1,1,ALS,0.57894736842105265
Polly,solver,1,10,1,1,AP_ALS-PCI,0.57894736842105265
Polly,solver,1,10,1,1,Default,0.647887323943662
Polly,solver,1,10,1,1,MDAP_MF-DF-ALS-PCI,0.5714285714285714
Polly,solver,1,10,1,1,MDA_MF-DF-ALS,0.5714285714285714
Polly,solver,1,10,1,1,MDP_MF-DF-PCI,0.59677419354838712
Polly,solver,1,10,1,1,MD_MF-DF,0.59677419354838712
Polly,solver,1,10,1,1,PCI,0.647887323943662
Polly,solver,1,10,2,1,ALS,0.33245901639344261
Polly,solver,1,10,2,1,AP_ALS-PCI,0.33223684210526316
Polly,solver,1,10,2,1,Default,0.41330561330561333
Polly,solver,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.32379004771642811
Polly,solver,1,10,2,1,MDA_MF-DF-ALS,0.32334921715452691
Polly,solver,1,10,2,1,MDP_MF-DF-PCI,0.34991708126036486
Polly,solver,1,10,2,1,MD_MF-DF,0.34953064605190504
Polly,solver,1,10,2,1,PCI,0.41377852916314456
Polly,solver,1,10,3,1,ALS,0.19081576678943657
Polly,solver,1,10,3,1,AP_ALS-PCI,0.1905308578441075
Polly,solver,1,10,3,1,Default,0.26182112942447988
Polly,solver,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.18349964510876374
Polly,solver,1,10,3,1,MDA_MF-DF-ALS,0.18272149004282209
Polly,solver,1,10,3,1,MDP_MF-DF-PCI,0.20386882272933354
Polly,solver,1,10,3,1,MD_MF-DF,0.20316877014367904
Polly,solver,1,10,3,1,PCI,0.26297970685425831
Polly,solver,1,10,1,2,ALS,0.57894736842105265
Polly,solver,1,10,1,2,AP_ALS-PCI,0.57894736842105265
Polly,solver,1,10,1,2,Default,0.647887323943662
Polly,solver,1,10,1,2,MDAP_MF-DF-ALS-PCI,0.5714285714285714
Polly,solver,1,10,1,2,MDA_MF-DF-ALS,0.5714285714285714
Polly,solver,1,10,1,2,MDP_MF-DF-PCI,0.59677419354838712
Polly,solver,1,10,1,2,MD_MF-DF,0.59677419354838712
Polly,solver,1,10,1,2,PCI,0.647887323943662
Polly,solver,1,10,2,2,ALS,0.33245901639344261
Polly,solver,1,10,2,2,AP_ALS-PCI,0.33223684210526316
Polly,solver,1,10,2,2,Default,0.41330561330561333
Polly,solver,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.32379004771642811
Polly,solver,1,10,2,2,MDA_MF-DF-ALS,0.32334921715452691
Polly,solver,1,10,2,2,MDP_MF-DF-PCI,0.34991708126036486
Polly,solver,1,10,2,2,MD_MF-DF,0.34953064605190504
Polly,solver,1,10,2,2,PCI,0.41377852916314456
Polly,solver,1,10,3,2,ALS,0.19081576678943657
Polly,solver,1,10,3,2,AP_ALS-PCI,0.1905308578441075
Polly,solver,1,10,3,2,Default,0.26182112942447988
Polly,solver,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.18349964510876374
Polly,solver,1,10,3,2,MDA_MF-DF-ALS,0.18272149004282209
Polly,solver,1,10,3,2,MDP_MF-DF-PCI,0.20386882272933354
Polly,solver,1,10,3,2,MD_MF-DF,0.20316877014367904
Polly,solver,1,10,3,2,PCI,0.26297970685425831
Polly,random,2,10,1,1,ALS,1
Polly,random,2,10,1,1,AP_ALS-PCI,1
Polly,random,2,10,1,1,Default,1
Polly,random,2,10,1,1,MDAP_MF-DF-ALS-PCI,1
Polly,random,2,10,1,1,MDA_MF-DF-ALS,1
Polly,random,2,10,1,1,MDP_MF-DF-PCI,1
Polly,random,2,10,1,1,MD_MF-DF,1
Polly,random,2,10,1,1,PCI,1
Polly,random,2,10,2,1,ALS,0.83081967213114749
Polly,random,2,10,2,1,AP_ALS-PCI,0.83026315789473681
Polly,random,2,10,2,1,Default,0.86361746361746361
Polly,random,2,10,2,1,MDAP_MF-DF-ALS-PCI,0.82413087934560325
Polly,random,2,10,2,1,MDA_MF-DF-ALS,0.82437031994554122
Polly,random,2,10,2,1,MDP_MF-DF-PCI,0.81868435599778888
Polly,random,2,10,2,1,MD_MF-DF,0.8188845941468802
Polly,random,2,10,2,1,PCI,0.8613693998309383
